network_name,feature,lr,test_mse_loss,test_mae,test_mape,val_loss,val_mae,val_mape
CNN,flair_processed_data_score,9.492307692307692e-05,723380.4308450631,702.0092498959874,0.03826612748386958,1536705.017647059,932.9030169318704,0.021648443358785966
GRU,flair_processed_data_score,8.223076923076923e-05,575782.7198168286,591.2355985923632,0.03295851325473175,555183.3878676471,557.4771161247702,0.01331110173726783
LSTM,flair_processed_data_score,0.0003146153846153,1304169.4144622758,827.6714748405141,0.04755014092496601,499472.0748506434,514.3264401604148,0.012303792142911869
RNN,flair_processed_data_score,0.0001,1077031.6745803652,833.2319177029401,0.046224233158901916,670030.7299632353,616.4344349580653,0.014712832813315532
LSTM_GRU,flair_processed_data_score,2.6384615384615384e-05,470367.1794548317,499.5595197508321,0.02848988975734048,264534.276171875,359.790515944537,0.008676083772169316
RNN_GRU,flair_processed_data_score,8.984615384615384e-05,2311840.9936507693,1232.6022689187314,0.0687287394556459,847074.1573529412,690.6331708122702,0.016510576097404257
CNN,textblob_processed_data_polarity_score,8.223076923076923e-05,906544.5891377771,744.5283159786427,0.04142871041299178,1522184.6159007354,921.5922187356388,0.021252834029933984
GRU,textblob_processed_data_polarity_score,5.6846153846153845e-05,480575.3205768653,544.9149538299741,0.030168005164973262,582556.8986213235,567.8295273724724,0.013618578750859289
LSTM,textblob_processed_data_polarity_score,0.00034,1665212.2929358906,1045.888008794841,0.058376765918231516,524011.8254595588,529.383221615062,0.012808373017127023
RNN,textblob_processed_data_polarity_score,9.238461538461538e-05,1381101.6608265308,946.4709877149593,0.052621481657851715,613113.0978860294,586.4067598230698,0.014158568301183335
LSTM_GRU,textblob_processed_data_polarity_score,7.461538461538462e-05,432915.6508665367,458.6786690435466,0.026368000239625544,274697.71043198527,366.1465021918802,0.008747522820554235
RNN_GRU,textblob_processed_data_polarity_score,9.238461538461538e-05,2771118.0160721606,1415.2590187569342,0.07748831576130338,860892.8422794117,707.757876407399,0.01711661053054473
CNN,textblob_processed_data_subjectivity_score,5.430769230769231e-05,676666.1362627583,683.0588956753883,0.03727944659357263,1008126.5198529412,739.8252947639016,0.017141500520793832
GRU,textblob_processed_data_subjectivity_score,0.0001,583983.2175967143,604.7106962486132,0.03374397912422391,538165.0614889705,543.5236967198989,0.013021059230189112
LSTM,textblob_processed_data_subjectivity_score,0.0001115384615384,375561.22413090133,498.6678083972818,0.027152060700148913,531553.2731617647,533.6560794605929,0.012904941356357407
RNN,textblob_processed_data_subjectivity_score,9.746153846153844e-05,1167011.8490470287,880.1173594096708,0.04876450163016291,573989.009375,567.7975287942326,0.013742426004918182
LSTM_GRU,textblob_processed_data_subjectivity_score,9.492307692307692e-05,330863.3166015783,422.7835743921043,0.024081531684938057,209566.7810546875,316.883783048742,0.00761218064409845
RNN_GRU,textblob_processed_data_subjectivity_score,8.984615384615384e-05,1920096.0197379095,1139.2788851585615,0.06326097301568698,750084.0411764706,649.8216951258042,0.01548490779583945
CNN,vader_processed_data_score,4.161538461538461e-05,361908.2610456027,456.6035084019046,0.02470710844303561,1083963.7889705882,771.8973841050092,0.018024835845126826
