network_name,feature,lr,test_mse_loss,test_mae,test_mape,val_loss,val_mae,val_mape
CNN,flair_processed_data_score,3.907692307692308e-05,651950.6972551055,626.2701387525246,0.03319639522963516,3388033.378348214,1364.1419821602958,0.031201826448419265
GRU,flair_processed_data_score,7.461538461538462e-05,249577.53166080933,389.83820708735414,0.02051408953995643,1113524.6314732144,795.5301692417689,0.0191497446170875
LSTM,flair_processed_data_score,0.0001115384615384,360242.0052583376,431.74488794953436,0.022835173683418246,1042292.7247767857,764.4468357631139,0.018430093117058278
RNN,flair_processed_data_score,9.492307692307692e-05,472325.527306055,548.7401830923194,0.0287567295507767,1215625.8060267856,837.9607517787389,0.020028596876987388
LSTM_GRU,flair_processed_data_score,7.969230769230769e-05,795532.9824486121,646.3739454176953,0.03534652164462566,842519.5267299108,674.7038260323661,0.016493518843448587
RNN_GRU,flair_processed_data_score,5.938461538461538e-05,1476851.076971797,936.494472428327,0.05098660256842375,1363396.3404017857,882.1267761230469,0.021166758811367408
CNN,textblob_processed_data_polarity_score,8.615384615384615e-06,403310.1379565474,502.66571713349975,0.025452101888232055,3286809.789732143,1360.2818150111607,0.031448561937681266
GRU,textblob_processed_data_polarity_score,9.238461538461538e-05,276459.79697756533,400.8466051742033,0.02110982970150666,1108862.23203125,789.7955385480608,0.018983189721724816
LSTM,textblob_processed_data_polarity_score,0.0002384615384615,461340.69743875886,475.1781981106935,0.02527116267934368,1031509.5142857142,751.2503825596401,0.01805176414948489
RNN,textblob_processed_data_polarity_score,8.223076923076923e-05,763615.0298263577,678.5974441062613,0.036272355615741554,1141659.2158482142,802.049602835519,0.019365453706788164
LSTM_GRU,textblob_processed_data_polarity_score,0.0001,538972.4160596755,506.4418200179533,0.027786541673734354,862019.5467075893,672.5637124197824,0.01630233600070434
RNN_GRU,textblob_processed_data_polarity_score,7.207692307692308e-05,1513951.1814411923,956.1736953160065,0.05171044613840811,1435895.6421875,910.5978890555245,0.021870625378297908
CNN,textblob_processed_data_subjectivity_score,6.953846153846154e-05,760219.6782112601,657.147058565698,0.035175951199415446,3314315.96328125,1356.333514404297,0.031099697801151446
GRU,textblob_processed_data_subjectivity_score,8.73076923076923e-05,564570.2144724985,588.1446105847452,0.03145631545668893,1068971.646875,771.8806287493024,0.018660290259867908
LSTM,textblob_processed_data_subjectivity_score,0.0002638461538461,1087909.8831701637,773.6921185094535,0.04207498513294227,1028749.2978794643,751.035795375279,0.01816463912171977
RNN,textblob_processed_data_subjectivity_score,9.492307692307692e-05,772494.3265742467,695.1230315340272,0.037125283365448875,1168429.1743303572,814.3128025599889,0.01956170101517013
LSTM_GRU,textblob_processed_data_subjectivity_score,1.1153846153846154e-05,289476.4336972468,368.5859782631564,0.020249094329903964,546927.212109375,535.1751301356725,0.012788276407601579
RNN_GRU,textblob_processed_data_subjectivity_score,8.476923076923077e-05,1187086.0290762938,849.395396919182,0.04589321764513743,1281460.119419643,862.1068437848772,0.02063026714271733
CNN,vader_processed_data_score,3.146153846153846e-05,426143.6893339037,516.397769510211,0.02678600223099602,3645619.2408482144,1424.0760868617467,0.032752884365618226
GRU,vader_processed_data_score,7.715384615384615e-05,460270.3667053551,536.6469016494614,0.02822941166383868,1191592.678125,820.2570595877511,0.019795828006629435
LSTM,vader_processed_data_score,0.0005684615384615,928572.4954555655,767.0876767280072,0.04012624038754556,1094417.5410714287,790.7202728271484,0.019135309675974505
RNN,vader_processed_data_score,8.73076923076923e-05,664989.2243043088,655.7522126065978,0.034267932128100996,1345762.096875,883.6968144008091,0.021290379177246774
LSTM_GRU,vader_processed_data_score,1.3692307692307692e-05,231710.1143850056,346.8083583756452,0.01882884773177879,706251.4404575893,612.7815172467913,0.014170549044917737
RNN_GRU,vader_processed_data_score,9.492307692307692e-05,1115952.8772965437,832.3880477165619,0.04404919816718622,1466289.014732143,930.704585484096,0.022422117300863777
