network_name,feature,lr,test_mse_loss,test_mae,test_mape,val_loss,val_mae,val_mape
CNN,flair_processed_data_score,3.653846153846154e-05,361672.5872500846,474.00853659391834,0.0245164876966361,1805644.1816964287,1007.974407523019,0.023314034925507647
GRU,flair_processed_data_score,0.0001,191156.7135520709,350.66510217964543,0.018216490872096456,866265.8025669643,700.1895983014788,0.016754368333412067
LSTM,flair_processed_data_score,0.00034,595975.5382854798,563.224835544771,0.030396386731563963,798897.6568080357,667.9171482631139,0.016035465743126615
RNN,flair_processed_data_score,6.7e-05,634511.2363274128,630.6777711933348,0.033308820023901155,930764.7008928572,731.1840131487165,0.017443487686770304
LSTM_GRU,flair_processed_data_score,7.715384615384615e-05,221696.02072854445,358.9326785513914,0.0191265397192137,253728.9091936384,358.0235274178641,0.008551022400414304
RNN_GRU,flair_processed_data_score,6.953846153846154e-05,990758.5235924986,778.0728196532765,0.0419126343848585,1211078.0776785715,834.3583421979632,0.019966498828892197
CNN,textblob_processed_data_polarity_score,2.8923076923076925e-05,263968.608428462,404.234820326526,0.02073233836657356,1652605.4658482142,966.1650294712612,0.022593645844608545
GRU,textblob_processed_data_polarity_score,9.746153846153844e-05,366120.5546880479,468.84180213476213,0.024964277922005278,875394.5752232143,699.117533656529,0.016828242649457283
LSTM,textblob_processed_data_polarity_score,0.0001623076923076,375590.3399619714,444.3640596947935,0.023888167668312883,861787.33046875,687.5652119227818,0.01653168661785977
RNN,textblob_processed_data_polarity_score,9.238461538461538e-05,656592.0578357416,644.7486114228008,0.033979384535196264,1038008.9098214286,772.6759425571987,0.018554593888776644
LSTM_GRU,textblob_processed_data_polarity_score,6.953846153846154e-05,432464.600416543,464.9436434021544,0.025438190495029038,665767.3092633928,591.3375773838588,0.014325901267251797
RNN_GRU,textblob_processed_data_polarity_score,7.715384615384615e-05,1523645.7957793532,985.6557836344255,0.0527879946809076,1272258.1607142857,859.5759926932199,0.02076693360826799
CNN,textblob_processed_data_subjectivity_score,2.384615384615385e-05,404820.295654516,497.81506325740577,0.02627493149941182,1375576.013950893,878.8069362095424,0.020561673252710275
GRU,textblob_processed_data_subjectivity_score,7.207692307692308e-05,462466.24251557764,532.9984781754937,0.02844294880373032,817021.065625,676.6599735804966,0.016273457038083246
LSTM,textblob_processed_data_subjectivity_score,0.000136923076923,531778.3538953689,558.3938159223519,0.02996692004904303,845501.6864955357,679.9653749738421,0.016417685709893704
RNN,textblob_processed_data_subjectivity_score,7.715384615384615e-05,832883.4616067499,730.0064958062163,0.038920713949441084,760070.2729910715,664.7510855538504,0.015961807540484835
LSTM_GRU,textblob_processed_data_subjectivity_score,1.876923076923077e-05,174035.56488228872,296.28092564800266,0.016165142794504605,259497.68448660715,365.40451736450194,0.008815089260627117
RNN_GRU,textblob_processed_data_subjectivity_score,7.969230769230769e-05,1238793.5731617706,877.8979220433124,0.04739470645312773,1011652.0892857143,763.8070927211216,0.018270201462187937
CNN,vader_processed_data_score,6.192307692307693e-05,757318.0241878927,657.4713009846274,0.035303612586814755,2199428.7736607143,1105.4913024902344,0.025645844185990946
GRU,vader_processed_data_score,7.715384615384615e-05,249677.350209005,401.14413676784113,0.020856566845065885,961786.2859375,734.1225812639509,0.017551592152033533
LSTM,vader_processed_data_score,0.000136923076923,427563.9052847652,495.02634965495963,0.026649938021668214,909292.9026785714,704.1240171160017,0.01689248200772064
RNN,vader_processed_data_score,9.492307692307692e-05,589257.9053931655,608.4866226716787,0.03198379627796012,1009712.0928571429,766.0698926653181,0.01850872143570866
LSTM_GRU,vader_processed_data_score,9.238461538461538e-05,447041.09910328727,520.2632984318896,0.027667640248473225,649155.8751674107,588.5528411865234,0.014364393793844752
RNN_GRU,vader_processed_data_score,5.176923076923076e-05,970927.8999320943,795.4616388016158,0.04172425457594926,1275943.079017857,865.471775163923,0.020875230857304163
CNN,bert_processed_data_sentiment_score,4.161538461538461e-05,552343.3788745819,577.3395281642729,0.03067649032626321,2004560.771763393,1068.7503158569336,0.0247559590531247
GRU,bert_processed_data_sentiment_score,0.0001,192167.32192486708,346.4532757798474,0.01793481533558418,835566.1208705357,688.9426324026925,0.016501655589256967
LSTM,bert_processed_data_sentiment_score,3.538461538461538e-05,478322.84562894044,494.7832732551616,0.02636244845295683,876486.8810267857,705.4631465366908,0.01695975556171366
RNN,bert_processed_data_sentiment_score,7.715384615384615e-05,661272.7068049844,641.8369158157541,0.03392267304619346,956148.6207589286,743.0434879847935,0.017946761114788906
LSTM_GRU,bert_processed_data_sentiment_score,8.73076923076923e-05,145684.3583889076,276.82625953770196,0.014876765895459745,279131.144921875,373.17483782087055,0.008975760808347591
RNN_GRU,bert_processed_data_sentiment_score,5.938461538461538e-05,1228652.655760599,868.8238242678411,0.046565497607470085,1182507.2662946428,827.1058428083147,0.01977954682494913
CNN,roberta_processed_data_sentiment_score,7.207692307692308e-05,954639.9339454966,758.6509393935144,0.04078678998099623,2568641.501785714,1198.3649470738003,0.027405726430671556
GRU,roberta_processed_data_sentiment_score,8.73076923076923e-05,313478.8399154554,441.1792071083932,0.023119638470129846,926001.4435267857,725.7200291224889,0.017526621531162943
LSTM,roberta_processed_data_sentiment_score,0.0006446153846153,1460575.677927233,940.9640617986984,0.05025969610233495,1037830.4734375,770.0003247942243,0.018816496804356576
RNN,roberta_processed_data_sentiment_score,5.938461538461538e-05,744323.1454190266,691.4295472396768,0.03623252823494067,1029955.6397321429,768.1503125871931,0.018419642999236072
LSTM_GRU,roberta_processed_data_sentiment_score,9.492307692307692e-05,91284.02508609983,224.20722936770647,0.012023510341966212,274353.1337751116,379.78263288225446,0.009121017809957267
RNN_GRU,roberta_processed_data_sentiment_score,8.476923076923077e-05,1418416.2065380376,954.56995658943,0.05045745206720495,1346769.7473214285,886.6220476422991,0.021523602466498103
