network_name,feature,lr,test_mse_loss,test_mae,test_mape,val_loss,val_mae,val_mape
LSTM,vader_processed_data_score,0.0001623076923076,847058.7474762505,685.1103911089474,0.03808051779089198,801717.401148897,651.7569754207835,0.015634979006341275
RNN,vader_processed_data_score,6.953846153846154e-05,1391481.405155701,959.5799771822416,0.052813909653045193,965344.1727022058,743.2962186925552,0.01803165135138175
LSTM_GRU,vader_processed_data_score,7.715384615384615e-05,1057179.732732107,784.7398670805982,0.04398199203728971,595236.1546415441,543.4588831284467,0.013388763203778688
RNN_GRU,vader_processed_data_score,8.223076923076923e-05,1892657.1473301994,1133.2341745591023,0.06219148854470189,1136359.3545955883,812.3582514145795,0.01963495535447317
CNN,bert_processed_data_sentiment_score,1.3692307692307692e-05,376853.9913496209,484.12290187135955,0.025610823585850203,2432274.468014706,1158.475953943589,0.02662340867168763
GRU,bert_processed_data_sentiment_score,8.73076923076923e-05,356240.0116597012,471.04105950530464,0.025441282779424722,812939.1399816177,664.1726842543658,0.01592426906504175
LSTM,bert_processed_data_sentiment_score,0.0003907692307692,1121888.6959412706,762.7268720096386,0.04335102543011638,738158.119921875,624.1707748413086,0.014893277268856763
RNN,bert_processed_data_sentiment_score,9.746153846153844e-05,1016277.2064422065,808.6277866702108,0.04462539063736978,979691.6131433824,739.6533163631664,0.017801850267192897
LSTM_GRU,bert_processed_data_sentiment_score,8.223076923076923e-05,479211.5920808329,509.05302438228085,0.02879553934274732,565803.7589384192,532.9230602488798,0.012753849446444827
RNN_GRU,bert_processed_data_sentiment_score,8.223076923076923e-05,1825330.8442902875,1069.8955684865016,0.059772791464595375,1094892.664430147,788.8080313289867,0.01898146338541718
CNN,roberta_processed_data_sentiment_score,6.076923076923077e-06,617408.6946913138,628.5379326272998,0.03348747707253113,2570933.6373161767,1196.5394947725183,0.027630371184033505
GRU,roberta_processed_data_sentiment_score,7.969230769230769e-05,573364.3590781308,591.9311434954582,0.0329983992460418,810527.4175551471,665.6664802102482,0.015951657043222118
LSTM,roberta_processed_data_sentiment_score,0.0004161538461538,2405638.957490639,1227.1905340612288,0.0686882484233084,721923.4431985294,617.4254484288833,0.014940436250146698
RNN,roberta_processed_data_sentiment_score,9.238461538461538e-05,1348868.3950332552,938.6194078795303,0.05196294863449999,953767.8871323529,734.96435546875,0.017731765175566953
LSTM_GRU,roberta_processed_data_sentiment_score,0.0001,345476.753494985,427.5157728928786,0.024250531401560978,553902.4602251839,526.7058442059686,0.01258886511273244
RNN_GRU,roberta_processed_data_sentiment_score,7.969230769230769e-05,1984139.536180485,1148.2549658780972,0.06360243840388315,1123176.4822610293,798.1564345415901,0.019251901459167987
