network_name,feature,lr,test_mse_loss,test_mae,test_mape,val_loss,val_mae,val_mape
RNN,vader_nonprocessed_data_score,1.3692307692307692e-05,1410990.4465634685,998.8313165104828,0.055703667857086206,508249.4903724748,545.1537182740491,0.013337399772923402
LSTM_GRU,vader_nonprocessed_data_score,2.6384615384615384e-05,632283.5769415617,608.3389428804003,0.035056743205032694,137653.02608112374,251.67109240907612,0.006166132813733485
RNN_GRU,vader_nonprocessed_data_score,9.492307692307692e-05,4159360.611496786,1813.317016756671,0.10027945691385641,625031.3101325758,609.903479990333,0.014940554944026952
CNN,bert_nonprocessed_data_sentiment_score,8.984615384615384e-05,411812.0864154229,508.8916028033672,0.02803779382595474,783477.4111426767,658.4270919645676,0.015259416529325524
GRU,bert_nonprocessed_data_sentiment_score,7.207692307692308e-05,885997.2220887423,759.0978870513025,0.04325641874322353,330599.74546243687,426.7330286815913,0.01021074310340213
LSTM,bert_nonprocessed_data_sentiment_score,0.0009492307692307,1470653.3966587654,1091.6042378097204,0.059959374803379935,263701.8951231061,369.4608804722025,0.00890672481571785
RNN,bert_nonprocessed_data_sentiment_score,6.076923076923077e-06,1364722.036286806,967.4478314604511,0.053868185321750785,571014.9917929292,581.5692915482955,0.014308655531042151
LSTM_GRU,bert_nonprocessed_data_sentiment_score,3.653846153846154e-05,511586.3548201351,520.9600118130559,0.030478134622614107,131047.5585641572,243.76072669751716,0.005931339414809087
RNN_GRU,bert_nonprocessed_data_sentiment_score,8.73076923076923e-05,3713168.76689653,1689.4588627700127,0.09383915976824124,651254.1764520202,619.5647959083018,0.01517468381372064
CNN,roberta_nonprocessed_data_sentiment_score,8.73076923076923e-05,351605.1099762244,463.15831356218234,0.025325192228976317,822738.3383838384,681.3585861668442,0.015898859081319487
GRU,roberta_nonprocessed_data_sentiment_score,7.715384615384615e-05,715997.3673982293,701.7633318773825,0.03937603400711491,358675.41603535356,453.5968298093237,0.010937272171217084
LSTM,roberta_nonprocessed_data_sentiment_score,0.000136923076923,221935.43280815988,372.47567527993965,0.020019170642381706,334822.3064236111,431.75169110538985,0.010306205995606653
RNN,roberta_nonprocessed_data_sentiment_score,1.3692307692307692e-05,1473954.7394613584,1003.0492400929162,0.05596897553338485,574135.1330492424,590.0116284302991,0.014566835890890974
LSTM_GRU,roberta_nonprocessed_data_sentiment_score,1.1153846153846154e-05,496829.0790924596,519.4871123530813,0.030276516639182027,134353.2245205966,249.04830439403804,0.006087123312883907
RNN_GRU,roberta_nonprocessed_data_sentiment_score,0.0001,3656366.9770894083,1661.0819493527636,0.09257515384755724,642856.1985479798,614.3739833639125,0.015114105080790592
