network_name,feature,lr,test_mse_loss,test_mae,test_mape
CNN,flair_processed_data_score,1e-06,2070664.9861849335,1146.515179673474,0.057398464438431065
CNN,flair_processed_data_score,3.538461538461538e-06,1316852.627003716,892.353470040395,0.0454275240996173
CNN,flair_processed_data_score,6.076923076923077e-06,368381.0261927935,488.5719956238779,0.02417318785937072
CNN,flair_processed_data_score,8.615384615384615e-06,1251185.6459876357,896.3864820607047,0.045220826896285246
CNN,flair_processed_data_score,1.1153846153846154e-05,789007.1864381513,702.0834461260099,0.03570710762104089
CNN,flair_processed_data_score,1.3692307692307692e-05,819147.3452524702,727.8009758611984,0.03630695928280978
CNN,flair_processed_data_score,1.623076923076923e-05,1601078.2539117837,1015.482465706351,0.05061781237435781
CNN,flair_processed_data_score,1.876923076923077e-05,924552.797214193,801.5076897722172,0.038912497378324674
CNN,flair_processed_data_score,2.1307692307692308e-05,1274861.4003317335,954.5597736899686,0.04694962609614997
CNN,flair_processed_data_score,2.3846153846153846e-05,1720537.3001758226,1061.881529118043,0.05518552764374322
CNN,flair_processed_data_score,2.6384615384615384e-05,1047317.3037830949,815.7957914890036,0.04103997287466283
CNN,flair_processed_data_score,2.8923076923076925e-05,850164.6989640967,771.395553397105,0.03792103770384615
CNN,flair_processed_data_score,3.146153846153846e-05,580229.0271285517,596.0859164609516,0.029815177507506774
CNN,flair_processed_data_score,3.4e-05,929930.1561447706,778.7522459184246,0.03847760220111924
CNN,flair_processed_data_score,3.653846153846154e-05,611968.4343335753,647.5109052401257,0.03092320942875306
CNN,flair_processed_data_score,3.9076923076923075e-05,324825.7763683449,458.35599472621186,0.022696941306559183
CNN,flair_processed_data_score,4.161538461538461e-05,869080.9998759641,725.8460379965215,0.035628796932677696
CNN,flair_processed_data_score,4.415384615384615e-05,258051.47617533905,402.3435624018178,0.020073262870532523
CNN,flair_processed_data_score,4.669230769230769e-05,748387.2648829352,717.3405292723295,0.033919749798209706
CNN,flair_processed_data_score,4.9230769230769225e-05,1061848.6729387594,840.3714233617594,0.04117771995460932
CNN,flair_processed_data_score,5.176923076923076e-05,944952.43097269,808.2701150835951,0.03782567875785314
CNN,flair_processed_data_score,5.430769230769231e-05,1405198.9746271814,1003.3107537589767,0.05109753117238671
CNN,flair_processed_data_score,5.6846153846153845e-05,644198.3062110641,631.7742036720152,0.030166940093381667
CNN,flair_processed_data_score,5.938461538461538e-05,468842.84903302696,551.746759986535,0.028599532271744357
CNN,flair_processed_data_score,6.192307692307693e-05,1290599.097497738,953.1938853512119,0.04850905911705471
CNN,flair_processed_data_score,6.446153846153846e-05,850190.2002061402,758.1013608757854,0.03576112139190061
CNN,flair_processed_data_score,6.7e-05,2521002.833086791,1353.9842137006283,0.06369618194314018
CNN,flair_processed_data_score,6.953846153846154e-05,936805.8896391576,805.950817717684,0.04211598741971644
CNN,flair_processed_data_score,7.207692307692308e-05,2235857.3382251267,1255.8399384257182,0.058261062965675674
CNN,flair_processed_data_score,7.461538461538462e-05,928968.5438577115,807.3255582360862,0.041865681018455655
CNN,flair_processed_data_score,7.715384615384615e-05,1426923.9491960742,955.6336295163824,0.051534067055709884
CNN,flair_processed_data_score,7.969230769230769e-05,456347.7248900874,539.9071248737657,0.026110133978311342
CNN,flair_processed_data_score,8.223076923076923e-05,1691178.1038604134,977.9414448215889,0.05393888757152644
CNN,flair_processed_data_score,8.476923076923077e-05,1583125.4983879447,1063.6756707949955,0.049515483597378354
CNN,flair_processed_data_score,8.73076923076923e-05,818304.2693447544,743.7184274012567,0.03872584058261567
CNN,flair_processed_data_score,8.984615384615384e-05,1893573.3718685033,1115.6822262118492,0.05986066053394597
CNN,flair_processed_data_score,9.238461538461538e-05,1742320.1133095487,1117.0972670276033,0.05926848382692612
CNN,flair_processed_data_score,9.492307692307692e-05,367297.0526774011,484.0816139755386,0.02505675219977068
CNN,flair_processed_data_score,9.746153846153845e-05,3298220.3219543197,1429.9606184077647,0.07833988467668525
CNN,flair_processed_data_score,0.0001,892587.5060913798,783.5748639474865,0.04152048814985245
GRU,flair_processed_data_score,1e-06,63394210.35547576,7836.609536299372,0.3984013735391935
GRU,flair_processed_data_score,3.538461538461538e-06,1260761.5596754118,889.9994249326751,0.04862001010791952
GRU,flair_processed_data_score,6.076923076923077e-06,810461.2781299475,720.3598133135099,0.039035423991220765
GRU,flair_processed_data_score,8.615384615384615e-06,1402850.8093843102,934.2255736647218,0.05101745184707149
GRU,flair_processed_data_score,1.1153846153846154e-05,991672.5531966725,778.2257945747307,0.04245695468802283
GRU,flair_processed_data_score,1.3692307692307692e-05,466773.04426109,552.5882658213644,0.029521774999825515
GRU,flair_processed_data_score,1.623076923076923e-05,416050.42129657,510.4856899405296,0.027300528324622146
GRU,flair_processed_data_score,1.876923076923077e-05,676960.5102470439,650.6743225426392,0.03512735399801102
GRU,flair_processed_data_score,2.1307692307692308e-05,854699.4964001927,721.8778262455116,0.03929601559556328
GRU,flair_processed_data_score,2.3846153846153846e-05,693059.2707941545,655.8548796566428,0.03553374391832912
GRU,flair_processed_data_score,2.6384615384615384e-05,338061.34482592955,465.88529160121186,0.024659741538543126
GRU,flair_processed_data_score,2.8923076923076925e-05,694644.0756323384,654.9661972621185,0.0352241437548967
GRU,flair_processed_data_score,3.146153846153846e-05,439336.7324631176,528.98313369614,0.028295015523553547
GRU,flair_processed_data_score,3.4e-05,461623.88044351136,542.5223995736086,0.02893585493423855
GRU,flair_processed_data_score,3.653846153846154e-05,758802.4809452104,687.227453153052,0.0371906355648447
GRU,flair_processed_data_score,3.9076923076923075e-05,690017.3022962738,650.9451476941202,0.03492182882474878
GRU,flair_processed_data_score,4.161538461538461e-05,532096.4190171411,581.2660527939856,0.03108525655878036
GRU,flair_processed_data_score,4.415384615384615e-05,492023.10238976195,552.9249221555207,0.029678429103112833
GRU,flair_processed_data_score,4.669230769230769e-05,402540.80760781857,501.1701708370736,0.02679133889531003
GRU,flair_processed_data_score,4.9230769230769225e-05,279006.9722082799,429.77665296790843,0.0225435975128625
GRU,flair_processed_data_score,5.176923076923076e-05,334653.3361372408,462.77529945578993,0.02446993762798157
GRU,flair_processed_data_score,5.430769230769231e-05,456014.9949684691,532.6271319569121,0.02838933187167167
GRU,flair_processed_data_score,5.6846153846153845e-05,454101.54284641944,533.6855293424596,0.02838609975165854
GRU,flair_processed_data_score,5.938461538461538e-05,652983.3760385427,629.8418249270646,0.03380036771523989
GRU,flair_processed_data_score,6.192307692307693e-05,299708.6026294304,444.3721176503591,0.023153048700789484
GRU,flair_processed_data_score,6.446153846153846e-05,387079.901932475,502.119715692325,0.026504648067651685
GRU,flair_processed_data_score,6.7e-05,518511.8810663001,578.7442703657989,0.03048778016691652
GRU,flair_processed_data_score,6.953846153846154e-05,470670.8391537213,557.4212403220376,0.02940073008167623
GRU,flair_processed_data_score,7.207692307692308e-05,266465.1465769071,411.21493491921007,0.021490511335861773
GRU,flair_processed_data_score,7.461538461538462e-05,275747.47389156814,422.18259790170555,0.022006030916335618
GRU,flair_processed_data_score,7.715384615384615e-05,351436.8957762384,479.03327676166964,0.025017326763790048
GRU,flair_processed_data_score,7.969230769230769e-05,217659.8055910833,381.15128127805207,0.019782609964830018
GRU,flair_processed_data_score,8.223076923076923e-05,458257.4558248948,539.5795135771992,0.028529859614006014
GRU,flair_processed_data_score,8.476923076923077e-05,549804.8105233841,590.3992264643177,0.03133124909678924
GRU,flair_processed_data_score,8.73076923076923e-05,704277.3065870275,675.0062661299372,0.036060545014783923
GRU,flair_processed_data_score,8.984615384615384e-05,223352.24305499776,384.71258205228906,0.020064787094787897
GRU,flair_processed_data_score,9.238461538461538e-05,235996.96361468468,393.80481022778275,0.020392027156598096
GRU,flair_processed_data_score,9.492307692307692e-05,288365.96116693655,431.2070207304758,0.022679515397867427
GRU,flair_processed_data_score,9.746153846153845e-05,454071.2952882571,542.746090243492,0.028673183354502762
GRU,flair_processed_data_score,0.0001,545249.1179428101,576.397638016158,0.030962407731316706
LSTM,flair_processed_data_score,1e-05,1790629.7169742892,1065.5340587129713,0.058318447824214095
LSTM,flair_processed_data_score,3.538461538461538e-05,417434.25928870565,524.0952823440305,0.028224334350188018
LSTM,flair_processed_data_score,6.0769230769230765e-05,265450.8824790119,403.83103540170555,0.021503797944088306
LSTM,flair_processed_data_score,8.615384615384615e-05,144576.22762226674,307.1773206070467,0.016003743362654248
LSTM,flair_processed_data_score,0.00011153846153846153,1245777.4174143518,855.2803453209157,0.04628916703433259
LSTM,flair_processed_data_score,0.0001369230769230769,590091.6684184049,617.2945957697486,0.03273086338777247
LSTM,flair_processed_data_score,0.0001623076923076923,4126914.763436939,1881.2395541124326,0.09862316015913841
LSTM,flair_processed_data_score,0.00018769230769230769,2779726.698570046,1532.0588006339767,0.08042986079619084
LSTM,flair_processed_data_score,0.00021307692307692306,172349.48474182046,332.3499600258079,0.016291680743794928
LSTM,flair_processed_data_score,0.00023846153846153844,552720.5112694444,612.3366738666966,0.03235598239567297
LSTM,flair_processed_data_score,0.00026384615384615384,480376.69930440607,539.4440466505835,0.0288991767491398
LSTM,flair_processed_data_score,0.0002892307692307692,1334617.498618251,1036.3997962718806,0.05408466041871452
LSTM,flair_processed_data_score,0.00031461538461538465,303219.7264356699,423.34420233954216,0.022823561811957615
LSTM,flair_processed_data_score,0.00034,890673.8943548836,856.7813937668312,0.04156275097307075
LSTM,flair_processed_data_score,0.0003653846153846154,3928120.5112495148,1688.2552019047353,0.07990507899261146
LSTM,flair_processed_data_score,0.0003907692307692308,4157240.4623332066,1916.666631017168,0.09406543845739057
LSTM,flair_processed_data_score,0.00041615384615384615,5495924.035345602,2282.928165675494,0.11091508910300701
LSTM,flair_processed_data_score,0.00044153846153846153,4957607.690978456,2206.3566784952873,0.10911002406044537
LSTM,flair_processed_data_score,0.0004669230769230769,3314384.917142721,1549.62535591057,0.07295431063311146
LSTM,flair_processed_data_score,0.0004923076923076923,3574281.4699335014,1579.728121142841,0.07223164359856057
LSTM,flair_processed_data_score,0.0005176923076923077,2808483.1989095197,1471.4640600454443,0.0690666662530783
LSTM,flair_processed_data_score,0.000543076923076923,2343038.318971377,1390.4171885519524,0.0680903935693355
LSTM,flair_processed_data_score,0.0005684615384615384,1584622.951068159,1101.5161299371634,0.05498709162391841
LSTM,flair_processed_data_score,0.0005938461538461538,1421516.6411224927,983.063427471387,0.045503154613460745
LSTM,flair_processed_data_score,0.0006192307692307693,769103.8468465343,722.0005259762119,0.03723935007643373
LSTM,flair_processed_data_score,0.0006446153846153846,1253588.108560182,922.7976885098743,0.04504787288928556
LSTM,flair_processed_data_score,0.00067,1767222.291963752,1145.9160506900807,0.055586365345531914
LSTM,flair_processed_data_score,0.0006953846153846154,3466844.2505595824,1456.6570459773338,0.08007180341321514
LSTM,flair_processed_data_score,0.0007207692307692308,8716870.305655297,2884.7019923978905,0.14757841874977418
LSTM,flair_processed_data_score,0.0007461538461538462,4036253.2967541693,1789.9381837690753,0.09342828653908512
LSTM,flair_processed_data_score,0.0007715384615384615,1045066.157406545,821.254796903052,0.04393423559427653
LSTM,flair_processed_data_score,0.0007969230769230769,6972819.996195438,2338.3746283101436,0.1243675245127609
LSTM,flair_processed_data_score,0.0008223076923076923,1446560.5720615422,1003.6454709941652,0.05237768664722531
LSTM,flair_processed_data_score,0.0008476923076923077,1948662.3042637468,1087.5261094591563,0.051138137320040467
LSTM,flair_processed_data_score,0.000873076923076923,4211311.367943269,1598.3216344535458,0.08802481259752727
LSTM,flair_processed_data_score,0.0008984615384615384,2024172.5724898223,1266.6225068727558,0.06482510000953862
LSTM,flair_processed_data_score,0.0009238461538461538,2965473.279826577,1547.6295830060592,0.08059393201245721
LSTM,flair_processed_data_score,0.0009492307692307692,3254277.62241921,1646.7156782989227,0.08492447890314529
LSTM,flair_processed_data_score,0.0009746153846153845,2717690.7242341787,1522.1123169602783,0.07681643816724393
LSTM,flair_processed_data_score,0.001,4390051.797576302,1948.3667842515708,0.09883454359091377
RNN,flair_processed_data_score,1e-06,26065186.99551167,4904.008306917639,0.2530752649427102
