network_name,price_past,lr,test_mse_loss,test_mae,test_mape
LSTM_GRU,15,7.715384615384615e-05,2268391.612702546,1232.3531644358573,0.07110895060020607
LSTM_GRU,15,7.969230769230769e-05,2350780.024962723,1266.0032989611336,0.0730071200406693
LSTM_GRU,15,8.223076923076923e-05,2019984.746984557,1179.8805970040416,0.06782339008084388
LSTM_GRU,15,8.476923076923077e-05,1941683.203878715,1171.6949216416517,0.06711467456633366
LSTM_GRU,15,8.73076923076923e-05,2292920.086787471,1251.9090434704488,0.07197653515188729
LSTM_GRU,15,8.984615384615384e-05,2128893.3398396666,1195.1582226679175,0.06900720602416588
LSTM_GRU,15,9.238461538461538e-05,2272228.901660623,1240.0663995412374,0.07158603414107591
LSTM_GRU,15,9.492307692307692e-05,1809950.4897058413,1138.9390277019395,0.06511108671885825
LSTM_GRU,15,9.746153846153845e-05,1650087.5622619847,1083.0698927648036,0.061892899969178766
LSTM_GRU,15,0.0001,1895383.2991693967,1157.5883589258046,0.06632052104710963
RNN_GRU,15,1e-06,53240736.35244922,7051.609973829992,0.38402332340588563
RNN_GRU,15,3.538461538461538e-06,5598940.456527217,1874.4140047463038,0.1092831073345543
RNN_GRU,15,6.076923076923077e-06,6054546.815542862,1955.118073348361,0.11381841155120673
RNN_GRU,15,8.615384615384615e-06,6072126.162937761,1957.7947354880712,0.11401986725307921
RNN_GRU,15,1.1153846153846154e-05,5630574.072314628,1877.1433321315897,0.10931245233138118
RNN_GRU,15,1.3692307692307692e-05,5115823.611767987,1822.168996649119,0.10562015552960533
RNN_GRU,15,1.623076923076923e-05,4424388.832151424,1692.2315660702284,0.09816889975997736
RNN_GRU,15,1.876923076923077e-05,4104307.329919448,1655.7186531604689,0.09563958995559407
RNN_GRU,15,2.1307692307692308e-05,3665219.4886143547,1594.3947363047903,0.0914570845773704
RNN_GRU,15,2.3846153846153846e-05,3449607.5256957277,1517.9364003462888,0.08747105037135916
RNN_GRU,15,2.6384615384615384e-05,3590249.1650845655,1553.2944190094834,0.08946641914717844
RNN_GRU,15,2.8923076923076925e-05,3142084.2417983916,1485.058014754611,0.08504905887760374
RNN_GRU,15,3.146153846153846e-05,3165664.756846438,1493.6195664855884,0.08528571534334942
RNN_GRU,15,3.4e-05,3811401.453612698,1609.0565749957998,0.09222468126202481
RNN_GRU,15,3.653846153846154e-05,3640184.250165677,1607.6362893891876,0.0919175927625722
RNN_GRU,15,3.9076923076923075e-05,3227499.373345561,1487.1794949876792,0.08506039516797807
RNN_GRU,15,4.161538461538461e-05,3263865.315140336,1528.7534908900836,0.08703931039221487
RNN_GRU,15,4.415384615384615e-05,2540007.89140205,1321.9199571689255,0.07558307840334187
RNN_GRU,15,4.669230769230769e-05,3092789.383976908,1466.6873419065487,0.08374489255064793
RNN_GRU,15,4.9230769230769225e-05,2501268.6534591545,1332.694454799274,0.0757846024589504
RNN_GRU,15,5.176923076923076e-05,3010512.1339419056,1438.6973884245258,0.0823244547377938
RNN_GRU,15,5.430769230769231e-05,2754025.213846186,1390.46841427018,0.0795258840906524
RNN_GRU,15,5.6846153846153845e-05,2917277.9854463604,1434.2329431166927,0.08203001941271625
RNN_GRU,15,5.938461538461538e-05,3710656.3496117084,1643.3576531814704,0.09369120067441691
RNN_GRU,15,6.192307692307693e-05,2308315.8390433653,1311.004823162849,0.07423542869408596
RNN_GRU,15,6.446153846153846e-05,2759401.358117253,1346.119405766969,0.07773989734263242
RNN_GRU,15,6.7e-05,3593549.246910469,1537.1011786420997,0.08884018912617665
