network_name,feature,lr,test_mse_loss,test_mae,test_mape
CNN,flair_processed_data_score,1e-06,2264059.5581661426,1189.3500673192493,0.06180471710422622
CNN,flair_processed_data_score,3.538461538461538e-06,786816.2835187743,705.4817096777922,0.036372760633149974
CNN,flair_processed_data_score,6.076923076923077e-06,1003423.1703973352,798.5086872168547,0.04127839597020596
CNN,flair_processed_data_score,8.615384615384615e-06,1259910.9491793842,893.6042018190643,0.0460737760866904
CNN,flair_processed_data_score,1.1153846153846154e-05,635955.301883404,637.7831886788092,0.032377321697763285
CNN,flair_processed_data_score,1.3692307692307692e-05,799396.5701444276,732.2977518837832,0.03695815509983742
CNN,flair_processed_data_score,1.623076923076923e-05,943038.9639262363,771.2071605434079,0.038465459946785456
CNN,flair_processed_data_score,1.876923076923077e-05,742246.0446085958,684.3075926289756,0.034725193765154594
CNN,flair_processed_data_score,2.1307692307692308e-05,1829370.939187315,1082.2500678970969,0.05704379358935754
CNN,flair_processed_data_score,2.3846153846153846e-05,721927.5482699603,680.6127510747966,0.03388609797535354
CNN,flair_processed_data_score,2.6384615384615384e-05,1553462.0551389435,998.2204279250648,0.05150956266901329
CNN,flair_processed_data_score,2.8923076923076925e-05,740924.4583070292,671.2295102452385,0.03448624336904675
CNN,flair_processed_data_score,3.146153846153846e-05,1061201.426051755,819.1191492927145,0.04169535802965901
CNN,flair_processed_data_score,3.4e-05,861018.2450625742,742.7139618100499,0.03751999952424126
CNN,flair_processed_data_score,3.653846153846154e-05,1703476.8005230695,1046.682678583811,0.04952755080365174
CNN,flair_processed_data_score,3.9076923076923075e-05,1403767.9293681488,970.7046989124907,0.04627417785132072
CNN,flair_processed_data_score,4.161538461538461e-05,1272343.011003483,947.9565408018213,0.046013065266282405
CNN,flair_processed_data_score,4.415384615384615e-05,977562.1619262695,800.4769706048909,0.038862108442031355
CNN,flair_processed_data_score,4.669230769230769e-05,1990015.4414676463,1158.0216584515995,0.05469296007767077
CNN,flair_processed_data_score,4.9230769230769225e-05,771779.1484479735,701.7079276361409,0.03606524307021772
CNN,flair_processed_data_score,5.176923076923076e-05,988359.5296999237,792.9816677838387,0.04163314104951593
CNN,flair_processed_data_score,5.430769230769231e-05,855436.2380955148,759.718061639007,0.03789889618365015
CNN,flair_processed_data_score,5.6846153846153845e-05,2027049.463550184,1152.5776750011557,0.054024065600259685
CNN,flair_processed_data_score,5.938461538461538e-05,1509359.816021259,998.287388186483,0.05184872040766864
CNN,flair_processed_data_score,6.192307692307693e-05,784434.0418561224,698.9132152309079,0.03738199022461484
CNN,flair_processed_data_score,6.446153846153846e-05,1884453.5773168597,1177.8485706938795,0.0567029287792176
CNN,flair_processed_data_score,6.7e-05,818619.8902262851,732.8138528857711,0.036582948621906634
CNN,flair_processed_data_score,6.953846153846154e-05,677792.3907870569,662.1374865650425,0.03328787864861974
CNN,flair_processed_data_score,7.207692307692308e-05,2048391.9499825924,1188.539097170858,0.05631474654958997
CNN,flair_processed_data_score,7.461538461538462e-05,824890.82089265,749.8538507766273,0.03679276708828302
CNN,flair_processed_data_score,7.715384615384615e-05,1111007.5686663566,893.0786067804642,0.04338863695222201
CNN,flair_processed_data_score,7.969230769230769e-05,1340457.571077832,1015.913295407267,0.05340216294108041
CNN,flair_processed_data_score,8.223076923076923e-05,3142670.4314233903,1449.9606362969212,0.06754779972455646
CNN,flair_processed_data_score,8.476923076923077e-05,821030.1438260953,791.022582285503,0.03995227918046741
CNN,flair_processed_data_score,8.73076923076923e-05,2361394.437313644,1374.3505772697854,0.07174226721561343
CNN,flair_processed_data_score,8.984615384615384e-05,1995822.052090797,1213.7037996371116,0.06507499720322618
CNN,flair_processed_data_score,9.238461538461538e-05,1724679.4147817397,1022.2164963942307,0.05718818542267852
CNN,flair_processed_data_score,9.492307692307692e-05,1611076.7014497835,995.1985123312685,0.05572925827389489
CNN,flair_processed_data_score,9.746153846153845e-05,3357985.7023680196,1665.0478761210245,0.08498446500347652
CNN,flair_processed_data_score,0.0001,2287777.3779925285,1211.9682906111316,0.06812096309514727
GRU,flair_processed_data_score,1e-06,98971863.96449704,9761.15577905418,0.5101291128164213
GRU,flair_processed_data_score,3.538461538461538e-06,2352793.8406865047,1207.7353920118344,0.06846185680995448
GRU,flair_processed_data_score,6.076923076923077e-06,835470.67278353,717.6367620885725,0.040343753024215875
GRU,flair_processed_data_score,8.615384615384615e-06,842540.8634526179,732.4123275124815,0.04100937708241372
GRU,flair_processed_data_score,1.1153846153846154e-05,1244101.9471855953,864.5356315296782,0.04875487073838846
GRU,flair_processed_data_score,1.3692307692307692e-05,1527293.9325781828,953.6623202893861,0.05397149464110334
GRU,flair_processed_data_score,1.623076923076923e-05,535568.2925217336,571.8709695127588,0.03174393579441792
GRU,flair_processed_data_score,1.876923076923077e-05,942723.0079969147,764.4321245723927,0.04295018276244646
GRU,flair_processed_data_score,2.1307692307692308e-05,756571.1315468557,681.7853469397189,0.03800638655190957
GRU,flair_processed_data_score,2.3846153846153846e-05,745443.6768729758,687.5612287352071,0.038389548137393086
GRU,flair_processed_data_score,2.6384615384615384e-05,1104999.2116590873,812.4815103203588,0.04585326626731879
GRU,flair_processed_data_score,2.8923076923076925e-05,957302.9966091743,766.3448825813609,0.04290001346864366
GRU,flair_processed_data_score,3.146153846153846e-05,567419.1857269135,594.8917474690273,0.03291638721267196
GRU,flair_processed_data_score,3.4e-05,945517.7209975113,758.829363038554,0.04257735801396062
GRU,flair_processed_data_score,3.653846153846154e-05,954647.7663772544,751.6714170557508,0.04220765204759629
GRU,flair_processed_data_score,3.9076923076923075e-05,648435.9241808829,623.7869432438055,0.03490628276833818
GRU,flair_processed_data_score,4.161538461538461e-05,872749.5070407123,729.9919216900887,0.04074450615868723
GRU,flair_processed_data_score,4.415384615384615e-05,866104.6984302814,723.9570529192863,0.040563598441971965
GRU,flair_processed_data_score,4.669230769230769e-05,1123032.534123621,830.095772466716,0.04654936210480353
GRU,flair_processed_data_score,4.9230769230769225e-05,603423.8616362972,605.3941874306582,0.03371323329390002
GRU,flair_processed_data_score,5.176923076923076e-05,764786.4283721066,676.8780568139792,0.037790728241579606
GRU,flair_processed_data_score,5.430769230769231e-05,456182.7278156676,532.1382904955622,0.029382140423290393
GRU,flair_processed_data_score,5.6846153846153845e-05,340210.18016677495,462.32589017427887,0.025225063559516387
GRU,flair_processed_data_score,5.938461538461538e-05,525935.135345222,562.8908936991494,0.031324449311990084
GRU,flair_processed_data_score,6.192307692307693e-05,823816.3739816564,707.0212879068048,0.03948439818917334
GRU,flair_processed_data_score,6.446153846153846e-05,603874.1167177618,606.9548310951368,0.03354095392315421
GRU,flair_processed_data_score,6.7e-05,690295.1577544044,642.5549374191013,0.03583195073519401
GRU,flair_processed_data_score,6.953846153846154e-05,734427.6643823251,671.1494588456916,0.03730393349695121
GRU,flair_processed_data_score,7.207692307692308e-05,443862.10843062826,530.6875130015718,0.028953117180014473
GRU,flair_processed_data_score,7.461538461538462e-05,727962.6072004872,667.0176778037168,0.037072384881226626
