network_name,feature,lr,test_mse_loss,test_mae,test_mape
CNN,flair_nonprocessed_data_score,1e-06,1201195.9291396157,873.4419436926728,0.04392526421921229
CNN,flair_nonprocessed_data_score,3.538461538461538e-06,997010.6798001963,794.0489072832231,0.039684177736402884
CNN,flair_nonprocessed_data_score,6.076923076923077e-06,1111177.6888925077,830.8526857135239,0.04160485554849268
CNN,flair_nonprocessed_data_score,8.615384615384615e-06,1242806.7490669745,870.7876993120734,0.04348879070774137
CNN,flair_nonprocessed_data_score,1.1153846153846154e-05,1071638.3712795635,831.354943805994,0.04166162292887822
CNN,flair_nonprocessed_data_score,1.3692307692307692e-05,1047095.0436861735,828.2933237121374,0.04233377474342686
CNN,flair_nonprocessed_data_score,1.623076923076923e-05,613414.8194448061,608.4793455364761,0.03087360503564433
CNN,flair_nonprocessed_data_score,1.876923076923077e-05,2079711.9151448845,1184.1366970856443,0.06054646196002744
CNN,flair_nonprocessed_data_score,2.1307692307692308e-05,1949041.3111709752,1102.1782334884278,0.05691333948404118
CNN,flair_nonprocessed_data_score,2.3846153846153846e-05,1789738.6653756932,1097.3243737334685,0.05678359756910532
CNN,flair_nonprocessed_data_score,2.6384615384615384e-05,1029750.8193007329,830.3219114961071,0.04164707170518865
CNN,flair_nonprocessed_data_score,2.8923076923076925e-05,1198922.5484400415,859.6363079604843,0.04337162952814506
CNN,flair_nonprocessed_data_score,3.146153846153846e-05,720656.244793472,681.4028720269838,0.035379886224710166
CNN,flair_nonprocessed_data_score,3.4e-05,801632.9133014353,701.5327831697953,0.03643571876614027
CNN,flair_nonprocessed_data_score,3.653846153846154e-05,1178724.9838967177,889.8127266424915,0.04496662919457252
CNN,flair_nonprocessed_data_score,3.9076923076923075e-05,1124189.9855113372,838.3359408329778,0.044588346038460284
CNN,flair_nonprocessed_data_score,4.161538461538461e-05,369185.08640181244,479.1977014118494,0.02380960211996148
CNN,flair_nonprocessed_data_score,4.415384615384615e-05,706567.9630199602,672.2989797754906,0.035841609340509936
CNN,flair_nonprocessed_data_score,4.669230769230769e-05,1287397.4063643627,926.6426397850896,0.0494668079753098
CNN,flair_nonprocessed_data_score,4.9230769230769225e-05,752232.9361696602,651.7845113187926,0.03521440123861859
CNN,flair_nonprocessed_data_score,5.176923076923076e-05,1584886.7402168247,1012.2717860094923,0.0547049474647569
CNN,flair_nonprocessed_data_score,5.430769230769231e-05,1460648.5021592097,963.55908203125,0.05190531018312461
CNN,flair_nonprocessed_data_score,5.6846153846153845e-05,1315123.5673440928,881.7115391024957,0.04810860631225588
CNN,flair_nonprocessed_data_score,5.938461538461538e-05,1039364.3519869338,822.6850619267278,0.04373738914713265
CNN,flair_nonprocessed_data_score,6.192307692307693e-05,1462855.1113639546,947.1925211310794,0.05076306759588001
CNN,flair_nonprocessed_data_score,6.446153846153846e-05,1670652.781181674,1107.5850559273676,0.05877517007208674
CNN,flair_nonprocessed_data_score,6.7e-05,941744.5293413494,718.2501066552901,0.03891868975650004
CNN,flair_nonprocessed_data_score,6.953846153846154e-05,2197022.9992819256,1073.3305980695393,0.059594082769539695
CNN,flair_nonprocessed_data_score,7.207692307692308e-05,1161680.7920338497,853.6809606975256,0.0450090028595103
CNN,flair_nonprocessed_data_score,7.461538461538462e-05,1135982.298127028,806.1493290715657,0.04367394642667001
CNN,flair_nonprocessed_data_score,7.715384615384615e-05,1386944.20494076,888.1763661876066,0.0480731707422149
CNN,flair_nonprocessed_data_score,7.969230769230769e-05,840485.8390879973,718.9935923501494,0.03848325577415542
CNN,flair_nonprocessed_data_score,8.223076923076923e-05,1080304.3694040345,852.7045865107722,0.04547439474229456
CNN,flair_nonprocessed_data_score,8.476923076923077e-05,1971525.813420527,1172.9181620627132,0.06288332592774622
CNN,flair_nonprocessed_data_score,8.73076923076923e-05,2361961.914685012,1141.6081301327858,0.06300853009680572
CNN,flair_nonprocessed_data_score,8.984615384615384e-05,425172.58704277274,531.8530790049061,0.027150336308218063
CNN,flair_nonprocessed_data_score,9.238461538461538e-05,1022143.6963802247,728.3105002133105,0.03946353071546039
CNN,flair_nonprocessed_data_score,9.492307692307692e-05,1766763.8345076004,970.7844246613695,0.053468031933393695
CNN,flair_nonprocessed_data_score,9.746153846153845e-05,500269.9620242591,547.5374626706484,0.028193543921781025
CNN,flair_nonprocessed_data_score,0.0001,1239250.3990372277,963.5328414969069,0.04875697447839288
GRU,flair_nonprocessed_data_score,1e-06,66514289.28668942,8004.988111268131,0.4061696387496825
GRU,flair_nonprocessed_data_score,3.538461538461538e-06,1820291.8896390635,1095.55477915689,0.05922359354363328
GRU,flair_nonprocessed_data_score,6.076923076923077e-06,818691.4178094246,702.1384652303755,0.03807768078715383
GRU,flair_nonprocessed_data_score,8.615384615384615e-06,1301403.7183197595,907.5847859561646,0.04935598089059723
GRU,flair_nonprocessed_data_score,1.1153846153846154e-05,892342.7388052826,738.9777707044582,0.040189866932578235
GRU,flair_nonprocessed_data_score,1.3692307692307692e-05,942363.0427986574,767.4620673794795,0.041710617963943604
GRU,flair_nonprocessed_data_score,1.623076923076923e-05,639862.9711927212,630.605975362628,0.03390683703779707
GRU,flair_nonprocessed_data_score,1.876923076923077e-05,1460298.797177077,961.6775610601536,0.052463290780034144
GRU,flair_nonprocessed_data_score,2.1307692307692308e-05,1009808.6965814402,794.8115234375,0.04308873062320419
GRU,flair_nonprocessed_data_score,2.3846153846153846e-05,417355.97957978235,527.4898344176621,0.028020608872504994
GRU,flair_nonprocessed_data_score,2.6384615384615384e-05,462286.5673349172,534.6293712004053,0.02858742468361822
GRU,flair_nonprocessed_data_score,2.8923076923076925e-05,1162364.4128755694,876.4879746160409,0.04734159316066986
GRU,flair_nonprocessed_data_score,3.146153846153846e-05,1002355.8725111509,802.4600092656783,0.04343897926302487
GRU,flair_nonprocessed_data_score,3.4e-05,1797072.86359455,1071.4261678754267,0.05814422940165472
GRU,flair_nonprocessed_data_score,3.653846153846154e-05,987888.6656880818,792.9114344469923,0.04284720996256883
GRU,flair_nonprocessed_data_score,3.9076923076923075e-05,511855.0277144396,570.1190806313994,0.030517563801743534
GRU,flair_nonprocessed_data_score,4.161538461538461e-05,393578.1475122601,500.9885845509812,0.026684350746875682
GRU,flair_nonprocessed_data_score,4.415384615384615e-05,615071.8598089446,614.9456574632039,0.03313414970533636
GRU,flair_nonprocessed_data_score,4.669230769230769e-05,229628.71184765032,385.0007849162756,0.020033594193014495
GRU,flair_nonprocessed_data_score,4.9230769230769225e-05,639282.4378538295,620.7250809913609,0.03357798470203676
GRU,flair_nonprocessed_data_score,5.176923076923076e-05,644693.5179312123,642.6172474936006,0.034554618110887406
GRU,flair_nonprocessed_data_score,5.430769230769231e-05,471797.242547722,542.2141488241255,0.02889119117058267
GRU,flair_nonprocessed_data_score,5.6846153846153845e-05,981011.9784671667,776.9660236241467,0.04204037520744831
GRU,flair_nonprocessed_data_score,5.938461538461538e-05,142509.23912288222,296.78217156836604,0.015070771563773556
GRU,flair_nonprocessed_data_score,6.192307692307693e-05,485912.2815854981,547.4387631985921,0.02918748901479515
GRU,flair_nonprocessed_data_score,6.446153846153846e-05,632639.8685710634,627.0712640651664,0.03362509169401847
GRU,flair_nonprocessed_data_score,6.7e-05,247686.87409905443,394.0830728055674,0.02050132764553621
GRU,flair_nonprocessed_data_score,6.953846153846154e-05,1109039.929391438,852.2966616894198,0.04581559875482573
GRU,flair_nonprocessed_data_score,7.207692307692308e-05,656450.2081940427,646.6039139158489,0.03469814669188675
GRU,flair_nonprocessed_data_score,7.461538461538462e-05,1139401.1564438855,864.8017178167662,0.046809091704934136
GRU,flair_nonprocessed_data_score,7.715384615384615e-05,1966729.462340918,1153.3366674221415,0.06228513641178818
GRU,flair_nonprocessed_data_score,7.969230769230769e-05,349233.3385148813,459.09360668195393,0.02432531399811092
GRU,flair_nonprocessed_data_score,8.223076923076923e-05,329045.89753099513,447.13515225042664,0.023573562669487902
GRU,flair_nonprocessed_data_score,8.476923076923077e-05,176853.95174108513,330.1375853242321,0.017013804120886333
GRU,flair_nonprocessed_data_score,8.73076923076923e-05,685980.7108191793,646.0806280663396,0.03470170799362292
