network_name,feature,lr,test_mse_loss,test_mae,test_mape
CNN,flair_processed_data_score,1e-06,3828194.4208090217,1566.3664563930656,0.07981820224618784
CNN,flair_processed_data_score,3.538461538461538e-06,699797.8472494951,664.5930447535626,0.03363811909731083
CNN,flair_processed_data_score,6.076923076923077e-06,1040252.4311321813,809.3970596614818,0.04226473850972241
CNN,flair_processed_data_score,8.615384615384615e-06,851529.890232271,736.559949453686,0.03723674158848274
CNN,flair_processed_data_score,1.1153846153846154e-05,1205379.9625785458,879.1584225009117,0.04500854020868052
CNN,flair_processed_data_score,1.3692307692307692e-05,575738.3523619839,597.1789960604382,0.030061377292662804
CNN,flair_processed_data_score,1.623076923076923e-05,765907.6081547352,697.958728619067,0.03556388248630952
CNN,flair_processed_data_score,1.876923076923077e-05,514587.7504944176,571.7846401358421,0.02845388932380979
CNN,flair_processed_data_score,2.1307692307692308e-05,705903.0524854129,667.2082703622924,0.03371412909290414
CNN,flair_processed_data_score,2.3846153846153846e-05,501168.7284209493,563.7068927429309,0.0282457331864287
CNN,flair_processed_data_score,2.6384615384615384e-05,1010586.3640596948,774.7356673673838,0.040839903125174916
CNN,flair_processed_data_score,2.8923076923076925e-05,1028434.9692900022,835.5083746370764,0.04100925706935581
CNN,flair_processed_data_score,3.146153846153846e-05,706015.7836063735,671.6977705621633,0.03409939074865417
CNN,flair_processed_data_score,3.4e-05,693932.061858309,673.6679582304757,0.03272197624631694
CNN,flair_processed_data_score,3.653846153846154e-05,799169.6137581351,696.7365091484796,0.035963988850391475
CNN,flair_processed_data_score,3.9076923076923075e-05,491207.9433698945,548.2207616398535,0.02805435549571468
CNN,flair_processed_data_score,4.161538461538461e-05,1109304.5262427065,818.438342438566,0.042883467895632583
CNN,flair_processed_data_score,4.415384615384615e-05,801074.5779005835,673.8188406432339,0.0349250673458542
CNN,flair_processed_data_score,4.669230769230769e-05,1058042.3075347845,826.8761711736984,0.04264635855041083
CNN,flair_processed_data_score,4.9230769230769225e-05,1820262.7265625,1041.8593171426166,0.05626091239154606
CNN,flair_processed_data_score,5.176923076923076e-05,1422779.415338869,1010.237551458006,0.05076909379254445
CNN,flair_processed_data_score,5.430769230769231e-05,2152793.928326975,1251.8788238470602,0.06177904575568234
CNN,flair_processed_data_score,5.6846153846153845e-05,2012809.7606317324,1086.7564611794492,0.05868919309783774
CNN,flair_processed_data_score,5.938461538461538e-05,1542579.5709997755,1050.0992736268515,0.05155330609122234
CNN,flair_processed_data_score,6.192307692307693e-05,1475399.48349136,1026.2454077893572,0.051136243545000494
CNN,flair_processed_data_score,6.446153846153846e-05,2160979.378492482,1234.9676555311657,0.06372289979893922
CNN,flair_processed_data_score,6.7e-05,1797389.9352558348,1143.8774383380555,0.05637410300812237
CNN,flair_processed_data_score,6.953846153846154e-05,1004588.0035801447,777.1841780219087,0.04107370626020849
CNN,flair_processed_data_score,7.207692307692308e-05,3016927.3035584046,1414.8189230461737,0.07563099583620925
CNN,flair_processed_data_score,7.461538461538462e-05,1785169.4878815082,1118.5585453163571,0.053822409060634874
CNN,flair_processed_data_score,7.715384615384615e-05,1863298.6012889924,1060.1364185052457,0.05716562130332956
CNN,flair_processed_data_score,7.969230769230769e-05,2157788.0458651255,1150.5268405660906,0.061924186560260115
CNN,flair_processed_data_score,8.223076923076923e-05,1783585.6743225427,1022.5655340061154,0.05534530961401159
CNN,flair_processed_data_score,8.476923076923077e-05,2808385.7337298025,1428.048931128675,0.07100856451307636
CNN,flair_processed_data_score,8.73076923076923e-05,1611881.8675451637,981.0820856008752,0.05254765159468864
CNN,flair_processed_data_score,8.984615384615384e-05,1393304.634481598,905.2473256301195,0.04796326617732029
CNN,flair_processed_data_score,9.238461538461538e-05,2656600.3058095826,1404.9859792274463,0.06731554474246887
CNN,flair_processed_data_score,9.492307692307692e-05,2486923.1196140037,1226.0887909209494,0.06624501012934496
CNN,flair_processed_data_score,9.746153846153845e-05,1386393.6864480476,956.8323214135436,0.04975370170224184
CNN,flair_processed_data_score,0.0001,2248814.224360413,1238.641417470826,0.06588725498384215
GRU,flair_processed_data_score,1e-06,95611008.27289048,9576.691784952873,0.4862003972222176
GRU,flair_processed_data_score,3.538461538461538e-06,3072725.4862194234,1485.586650197767,0.07922305626864921
GRU,flair_processed_data_score,6.076923076923077e-06,2451995.158495042,1312.3333707360862,0.07071065226497875
GRU,flair_processed_data_score,8.615384615384615e-06,2062988.8443776648,1173.146755252749,0.06341974978891989
GRU,flair_processed_data_score,1.1153846153846154e-05,831482.9151197122,713.172982179926,0.038693570713320316
GRU,flair_processed_data_score,1.3692307692307692e-05,559600.038068405,578.004617194513,0.03110279970157798
GRU,flair_processed_data_score,1.623076923076923e-05,900162.2695733281,739.7988000729354,0.04008527902411414
GRU,flair_processed_data_score,1.876923076923077e-05,719904.2482099276,664.5931613449562,0.036034946057768254
GRU,flair_processed_data_score,2.1307692307692308e-05,606168.8762527,604.5612902547127,0.032551698574772914
GRU,flair_processed_data_score,2.3846153846153846e-05,651886.7694909251,626.3323082641382,0.0337897986386814
GRU,flair_processed_data_score,2.6384615384615384e-05,966261.0919599276,774.4157784973911,0.041974111406226214
GRU,flair_processed_data_score,2.8923076923076925e-05,477692.6436432268,537.0674209457753,0.028801605218053333
GRU,flair_processed_data_score,3.146153846153846e-05,524386.5597009299,580.250710067886,0.03098601427454254
GRU,flair_processed_data_score,3.4e-05,562740.2306677443,581.6044435347004,0.0313012262185972
GRU,flair_processed_data_score,3.653846153846154e-05,626973.2538685551,617.7131698307057,0.0331657619463845
GRU,flair_processed_data_score,3.9076923076923075e-05,596736.5189105981,602.6074845538319,0.032362376580506405
GRU,flair_processed_data_score,4.161538461538461e-05,734318.9465397778,659.3458306742314,0.035626321680730134
GRU,flair_processed_data_score,4.415384615384615e-05,856317.7183677906,724.7818544343302,0.03916887795432225
GRU,flair_processed_data_score,4.669230769230769e-05,982784.9355293425,781.4132704674877,0.04240157309864419
GRU,flair_processed_data_score,4.9230769230769225e-05,693410.477552212,646.4717844444289,0.03486534110182659
