network_name,feature,lr,test_mse_loss,test_mae,test_mape
CNN,flair_nonprocessed_data_score,1e-06,1484546.1069857446,960.286001758658,0.05060201659252768
CNN,flair_nonprocessed_data_score,3.538461538461538e-06,1732112.5454486115,1050.563198953824,0.05485625961046813
CNN,flair_nonprocessed_data_score,6.076923076923077e-06,1817212.821197251,1083.6629450193902,0.05545845046578505
CNN,flair_nonprocessed_data_score,8.615384615384615e-06,1275040.9393793743,894.6809487170815,0.045876408433548496
CNN,flair_nonprocessed_data_score,1.1153846153846154e-05,1372428.6937331713,924.8793191400613,0.04809837869529152
CNN,flair_nonprocessed_data_score,1.3692307692307692e-05,1068875.7813852208,824.5208164231602,0.0432743468681941
CNN,flair_nonprocessed_data_score,1.623076923076923e-05,2102927.737564252,1159.4279006583695,0.06067670164808422
CNN,flair_nonprocessed_data_score,1.876923076923077e-05,1596938.2651368289,1034.9450137536076,0.05287221178983091
CNN,flair_nonprocessed_data_score,2.1307692307692308e-05,1567836.0990431043,978.2048470193001,0.050166893300059974
CNN,flair_nonprocessed_data_score,2.3846153846153846e-05,1907437.0345606399,1100.8450154446248,0.056453474176479224
CNN,flair_nonprocessed_data_score,2.6384615384615384e-05,2999786.737382242,1505.2794392022909,0.07586818058192388
CNN,flair_nonprocessed_data_score,2.8923076923076925e-05,2062653.112864039,1151.343854279401,0.060433863032345735
CNN,flair_nonprocessed_data_score,3.146153846153846e-05,915214.9739224488,767.1938131313132,0.03843391354333607
CNN,flair_nonprocessed_data_score,3.4e-05,1000412.4917642117,800.5912317933802,0.04024829225139094
CNN,flair_nonprocessed_data_score,3.653846153846154e-05,2476252.4078311455,1408.8701298701299,0.0695395505032351
CNN,flair_nonprocessed_data_score,3.9076923076923075e-05,3114617.757249664,1518.839466089466,0.0736936089907125
CNN,flair_nonprocessed_data_score,4.161538461538461e-05,3771055.799448957,1704.7109375,0.08226510547158614
CNN,flair_nonprocessed_data_score,4.415384615384615e-05,692086.1810044238,673.0632651853355,0.034051132411254
CNN,flair_nonprocessed_data_score,4.669230769230769e-05,1082776.638711888,822.8517978332432,0.043092105046289596
CNN,flair_nonprocessed_data_score,4.9230769230769225e-05,682616.0320534314,658.6362875405844,0.032664060186667634
CNN,flair_nonprocessed_data_score,5.176923076923076e-05,1985850.43035002,1193.8057147930194,0.05665474282148636
CNN,flair_nonprocessed_data_score,5.430769230769231e-05,1122661.1712603713,816.4699365304834,0.04179683653766382
CNN,flair_nonprocessed_data_score,5.6846153846153845e-05,2522135.733535084,1242.3667548814033,0.05727387053582415
CNN,flair_nonprocessed_data_score,5.938461538461538e-05,727873.0898941832,674.3664659992785,0.034165009116753686
CNN,flair_nonprocessed_data_score,6.192307692307693e-05,1194034.0008658262,907.7849589646464,0.043572598341822186
CNN,flair_nonprocessed_data_score,6.446153846153846e-05,1496416.1805215701,990.8011476370851,0.04691784847786233
CNN,flair_nonprocessed_data_score,6.7e-05,1405774.7063359127,1009.5003410218254,0.05016449131552852
CNN,flair_nonprocessed_data_score,6.953846153846154e-05,1345776.3217389272,953.89594465864,0.0519126838776246
CNN,flair_nonprocessed_data_score,7.207692307692308e-05,1301538.1746203986,997.1758488906927,0.049023269393001626
CNN,flair_nonprocessed_data_score,7.461538461538462e-05,992182.2833910194,814.6235936372655,0.04163264828650537
CNN,flair_nonprocessed_data_score,7.715384615384615e-05,540812.191113355,599.5959398674242,0.03176596910298569
CNN,flair_nonprocessed_data_score,7.969230769230769e-05,1817342.6393314379,1096.7172647231241,0.051665559950120704
CNN,flair_nonprocessed_data_score,8.223076923076923e-05,1704150.973310066,1121.1202834708695,0.05884073042499928
CNN,flair_nonprocessed_data_score,8.476923076923077e-05,506222.89588045835,593.2720691851551,0.030921673667673417
