network_name,price_past,lr,test_mse_loss,test_mae,test_mape
CNN,5,6.953846153846154e-05,2515467.005307798,1311.298406931377,0.06756739459960781
CNN,5,7.207692307692308e-05,2430423.42231632,1265.1871283928838,0.06681606461173825
CNN,5,7.461538461538462e-05,1753922.2847025061,1049.060317610327,0.0546363713253838
CNN,5,7.715384615384615e-05,1911957.5293794218,1128.6045493578256,0.05921648482134479
CNN,5,7.969230769230769e-05,1567802.2123173175,1017.6285900630974,0.052948403137423355
CNN,5,8.223076923076923e-05,1348341.9446429363,925.9029177867384,0.04830610651073348
CNN,5,8.476923076923077e-05,1102219.2938414726,835.7151523530839,0.044325552908859464
CNN,5,8.73076923076923e-05,2103963.6224721093,1172.6353373282557,0.06089336932800919
CNN,5,8.984615384615384e-05,1048730.7351883282,832.6673177083334,0.0429347288967839
CNN,5,9.238461538461538e-05,1189052.7818565231,877.3919825035468,0.04575410277371711
CNN,5,9.492307692307692e-05,1158538.7980510753,863.0244455645161,0.04498767231400776
CNN,5,9.746153846153845e-05,2054231.4249248619,1152.5938643406512,0.06049476840100479
CNN,5,0.0001,1366382.461656869,930.707924973865,0.048648390408105736
GRU,5,1e-06,170673976.77419356,12955.304319976478,0.6929157164432954
GRU,5,3.538461538461538e-06,2610750.482955951,1333.5525593637992,0.07696665631718583
GRU,5,6.076923076923077e-06,1269212.0137329467,930.0098216285842,0.053495225528580014
GRU,5,8.615384615384615e-06,1802330.4536604774,1074.4664235177718,0.06237116936992591
GRU,5,1.1153846153846154e-05,1249210.5595246137,924.422454870445,0.053084341809744674
GRU,5,1.3692307692307692e-05,1083515.677479588,871.854264672939,0.04982672336035916
GRU,5,1.623076923076923e-05,1101958.119825484,873.7307312668011,0.05003791724875783
GRU,5,1.876923076923077e-05,1255543.0254699816,921.8144927942055,0.05300207997333167
GRU,5,2.1307692307692308e-05,1206107.8209566004,915.1963870687724,0.052457751691638486
GRU,5,2.3846153846153846e-05,956870.9061918178,827.4565738873955,0.047150549708947366
GRU,5,2.6384615384615384e-05,1118763.4168760967,893.050622573178,0.050886172139413516
GRU,5,2.8923076923076925e-05,805909.4959908671,748.9871693455048,0.04270139081282469
GRU,5,3.146153846153846e-05,928031.2412796522,818.4978601963859,0.04648350645597327
GRU,5,3.4e-05,1067832.0199609937,872.2382124122611,0.04969228889559214
GRU,5,3.653846153846154e-05,764672.9267736365,749.7481752165472,0.04226141984447511
GRU,5,3.9076923076923075e-05,1364755.346562977,983.8485709752091,0.05613136491649245
GRU,5,4.161538461538461e-05,928609.9589593812,821.343011452733,0.04639964620697506
GRU,5,4.415384615384615e-05,923935.3360289161,803.9193816737604,0.04581391165051968
GRU,5,4.669230769230769e-05,675283.3210198665,686.9522289426524,0.03912183353943047
GRU,5,4.9230769230769225e-05,1087926.2595139917,865.6951456559887,0.04942266475493417
GRU,5,5.176923076923076e-05,964868.9145483589,845.7712626941458,0.04781536525969883
GRU,5,5.430769230769231e-05,1095752.677475117,913.109129984319,0.05134180829078744
GRU,5,5.6846153846153845e-05,703866.3457218567,710.7814436790621,0.0400337142624134
GRU,5,5.938461538461538e-05,895834.5060556701,827.3273922864397,0.04640450769009068
GRU,5,6.192307692307693e-05,898738.4983675466,814.9727764243578,0.04598883627160044
GRU,5,6.446153846153846e-05,667528.2518367699,712.4770431974313,0.03986227872242218
GRU,5,6.7e-05,748030.8726882479,766.0926159274194,0.04263985168988279
GRU,5,6.953846153846154e-05,902565.0327362827,816.8224254685633,0.04596243543578746
GRU,5,7.207692307692308e-05,896474.1942370562,830.4349611708483,0.04651382748883778
GRU,5,7.461538461538462e-05,328959.4202104543,493.45309174787184,0.027104381770734244
GRU,5,7.715384615384615e-05,469508.94834402215,584.8114966024492,0.0327078662426745
GRU,5,7.969230769230769e-05,847879.6840494445,773.7333424339158,0.043768391787613325
GRU,5,8.223076923076923e-05,556444.7209449594,633.9104246005078,0.03578813675022016
GRU,5,8.476923076923077e-05,555197.2074872362,648.8840107433542,0.03609509495997775
GRU,5,8.73076923076923e-05,599034.0403713832,665.9245235028375,0.03723595157533265
GRU,5,8.984615384615384e-05,683646.2870182598,723.3981283135454,0.040323917875834156
GRU,5,9.238461538461538e-05,711024.6176543789,747.0033088784348,0.04148065693300382
GRU,5,9.492307692307692e-05,942557.0064734205,815.4878250541368,0.046452459837232826
GRU,5,9.746153846153845e-05,838538.2943005397,787.3526895721326,0.04446594913192054
GRU,5,0.0001,964241.9056325112,854.1123315225508,0.04807290638284243
LSTM,5,1e-05,7737361.179808841,2562.064597800926,0.14284185427847443
LSTM,5,3.538461538461538e-05,950160.1800259918,750.4804080794504,0.043282082783093895
LSTM,5,6.0769230769230765e-05,612838.5528535307,652.0052701706243,0.037231298859817144
LSTM,5,8.615384615384615e-05,554660.5266775315,620.2769575586171,0.03530337582900063
LSTM,5,0.00011153846153846153,511922.2391073051,598.492191000224,0.03369592576364671
LSTM,5,0.0001369230769230769,505658.5956399751,566.5022168085424,0.032005527019130765
LSTM,5,0.0001623076923076923,760463.1084392006,706.2247365498058,0.040833593153404776
LSTM,5,0.00018769230769230769,448635.8578093607,524.6673830458483,0.030208364895432563
LSTM,5,0.00021307692307692306,453926.90708764736,556.0615654401881,0.0314908155007566
LSTM,5,0.00023846153846153844,1604089.1140313917,958.2318291704003,0.055659539979357346
LSTM,5,0.00026384615384615384,2004957.377655968,1159.398906530018,0.06687718300862915
LSTM,5,0.0002892307692307692,647772.973408069,697.1136721083483,0.03912118236184356
LSTM,5,0.00031461538461538465,2943592.6300984407,1355.0815797211021,0.07907896164166012
LSTM,5,0.00034,528197.4918075069,566.0880452182273,0.02646268889771968
LSTM,5,0.0003653846153846154,786782.2912537496,690.1055125028001,0.03216761533293891
LSTM,5,0.0003907692307692308,555744.7653923627,586.8400461796222,0.027583176774941407
LSTM,5,0.00041615384615384615,753449.9334374067,761.2115278711171,0.037876621625867975
LSTM,5,0.00044153846153846153,2019560.1918776135,1343.420912438396,0.07073104056432897
LSTM,5,0.0004669230769230769,830617.4242679864,755.2589780745968,0.04019453683161492
LSTM,5,0.0004923076923076923,1526896.4658284797,1151.3611846158153,0.05887586100131558
LSTM,5,0.0005176923076923077,1566671.83034983,1211.6234552344683,0.06388039086564815
LSTM,5,0.000543076923076923,470805.6297142184,522.7436896794728,0.02831536145692217
LSTM,5,0.0005684615384615384,633756.8534969571,627.9015573663381,0.034170118055396506
LSTM,5,0.0005938461538461538,343678.1101136612,508.0490358049582,0.027092305242304836
LSTM,5,0.0006192307692307693,558647.5731433062,630.028572328629,0.03445647451459133
LSTM,5,0.0006446153846153846,1110897.4015877016,890.0553163735813,0.050074116768328784
LSTM,5,0.00067,2094994.4257576622,1167.9800603905317,0.06769030810800562
LSTM,5,0.0006953846153846154,3873404.7653677333,1591.9603366282108,0.09239068365263059
LSTM,5,0.0007207692307692308,1450253.8824480574,983.3978937985364,0.05674665847025743
LSTM,5,0.0007461538461538462,1523520.3348613998,1056.5199547771058,0.060139735593232956
LSTM,5,0.0007715384615384615,1946661.4170283566,1226.3049896860066,0.06855543113448251
LSTM,5,0.0007969230769230769,927658.3664991226,897.3496607116189,0.04609743543659096
LSTM,5,0.0008223076923076923,1387618.3647399684,980.2662982097521,0.05627692286790267
LSTM,5,0.0008476923076923077,2067343.995146356,1390.9490647401433,0.07439256064079729
LSTM,5,0.000873076923076923,1384149.77426822,1058.6034386200718,0.058212057676215255
LSTM,5,0.0008984615384615384,1376658.072300723,1094.052579198402,0.05997349616413293
LSTM,5,0.0009238461538461538,4341832.08562948,1710.145742327509,0.09881008929865637
LSTM,5,0.0009492307692307692,2502522.1735376064,1282.553966453853,0.06045481772356741
LSTM,5,0.0009746153846153845,1203575.7139990292,959.859609515009,0.04953349414620918
LSTM,5,0.001,2104006.4863166036,1233.0091659199522,0.05931642277777115
RNN,5,1e-06,148846988.19593787,12040.58026130339,0.6468904515819596
RNN,5,3.538461538461538e-06,3206305.3628489724,1464.9702072599314,0.0844025249958618
RNN,5,6.076923076923077e-06,1814310.6086613555,1136.6612378192203,0.06455348336963726
RNN,5,8.615384615384615e-06,1785090.2106790668,1124.8422169018818,0.06376654569759493
RNN,5,1.1153846153846154e-05,2017036.198818649,1199.4880304006124,0.06810951007458046
RNN,5,1.3692307692307692e-05,1539274.6927656222,1071.1270546314963,0.06001684975517155
RNN,5,1.623076923076923e-05,1399754.4055401108,1029.6927550029868,0.05705606293320164
RNN,5,1.876923076923077e-05,1702029.2607182693,1104.1326444892472,0.06247827521073432
RNN,5,2.1307692307692308e-05,2149995.451029788,1249.2564777479092,0.07074432786207216
RNN,5,2.3846153846153846e-05,1782482.5572622065,1145.5219335704153,0.06435450211639117
RNN,5,2.6384615384615384e-05,1728728.6080295923,1155.0352029196536,0.06409057175937824
RNN,5,2.8923076923076925e-05,1554811.3285789352,1099.919652357751,0.06088931640646818
RNN,5,3.146153846153846e-05,1881927.1908469799,1222.3372185819892,0.06780694046568486
RNN,5,3.4e-05,1766184.3761591576,1205.386508736559,0.06607713980620823
RNN,5,3.653846153846154e-05,1686797.3123362917,1139.595292432049,0.06331558248745567
RNN,5,3.9076923076923075e-05,1878695.9748935404,1226.5888111839158,0.06790677723097877
RNN,5,4.161538461538461e-05,1828954.8315809607,1196.0664249178615,0.06606802224624443
RNN,5,4.415384615384615e-05,1689182.6967543005,1204.0158245127689,0.06498437045084195
RNN,5,4.669230769230769e-05,1636071.0301989666,1166.3789832549282,0.0632583373639312
RNN,5,4.9230769230769225e-05,1911029.8852212375,1276.2245312033303,0.06904977765501774
RNN,5,5.176923076923076e-05,1905089.5676027432,1265.7793423779121,0.0694979090523698
RNN,5,5.430769230769231e-05,2051983.3238290583,1343.655460116114,0.07133561107185374
RNN,5,5.6846153846153845e-05,2149979.993046805,1377.860607078853,0.07348793351120375
RNN,5,5.938461538461538e-05,1681664.9164236928,1197.002212141577,0.06319383038330284
RNN,5,6.192307692307693e-05,2364066.3750329604,1453.6814317783005,0.0772819727413877
RNN,5,6.446153846153846e-05,2351485.9262527595,1448.2097427568697,0.07639114929946182
RNN,5,6.7e-05,2036568.0984491692,1182.0516504722968,0.06759850571221052
RNN,5,6.953846153846154e-05,1969538.6574132412,1319.5457805966248,0.06973836531710595
RNN,5,7.207692307692308e-05,2093455.8842796772,1360.4387857489546,0.07078816977734571
RNN,5,7.461538461538462e-05,1719157.248156257,1211.1737359524343,0.06270122482483648
RNN,5,7.715384615384615e-05,2125280.245670952,1355.9736386462066,0.06970932304549277
RNN,5,7.969230769230769e-05,2033971.3785366118,1340.8559646150686,0.07056313546786414
RNN,5,8.223076923076923e-05,1940078.363040318,1305.40643317839,0.0679619877021693
RNN,5,8.476923076923077e-05,1340590.3623536907,1034.8878446553913,0.0520367366069841
RNN,5,8.73076923076923e-05,2176757.997432531,1329.2245218693997,0.0665606231718817
RNN,5,8.984615384615384e-05,2155314.267482744,1371.0763177176673,0.07058080461175541
RNN,5,9.238461538461538e-05,2853182.2257752414,1590.7718740666069,0.08159903900376816
RNN,5,9.492307692307692e-05,2024907.630719366,1268.6772980137396,0.06309593526555811
RNN,5,9.746153846153845e-05,2049778.0318930568,1302.9732746229092,0.06547470450311735
RNN,5,0.0001,2034843.6758185858,1290.4517015755675,0.06536832905242057
LSTM_GRU,5,1e-06,226091696.32497013,14798.863693109692,0.7973592363947751
LSTM_GRU,5,3.538461538461538e-06,91224066.95340502,9398.739002296146,0.5065226151097205
LSTM_GRU,5,6.076923076923077e-06,7671882.660618279,2377.4673580775834,0.13561094085282002
LSTM_GRU,5,8.615384615384615e-06,2057307.1582340437,1143.4395884669952,0.06656563099058681
LSTM_GRU,5,1.1153846153846154e-05,1610398.4396666386,1035.3230671762992,0.059781188321154644
LSTM_GRU,5,1.3692307692307692e-05,1941149.0329633413,1136.2006806768966,0.0657765032528686
LSTM_GRU,5,1.623076923076923e-05,1575179.4768178705,1021.8290723939665,0.059041438154985276
LSTM_GRU,5,1.876923076923077e-05,1873955.7715869753,1126.392491786141,0.0649233174822132
LSTM_GRU,5,2.1307692307692308e-05,1633067.5672373709,1063.2613033900836,0.06114712543875978
LSTM_GRU,5,2.3846153846153846e-05,2246330.4853677144,1228.888862053838,0.07102113496317454
LSTM_GRU,5,2.6384615384615384e-05,2568432.019793293,1337.5200994530317,0.07687137207114265
LSTM_GRU,5,2.8923076923076925e-05,1796008.6239458856,1119.5663070769863,0.06428057420699776
LSTM_GRU,5,3.146153846153846e-05,1721954.0868591163,1081.2961014504929,0.062381269182637665
LSTM_GRU,5,3.4e-05,1762461.4966649427,1104.416715669803,0.06351135385038026
LSTM_GRU,5,3.653846153846154e-05,2197883.8173706345,1231.4336170848267,0.07088110001569696
LSTM_GRU,5,3.9076923076923075e-05,1599265.2222655467,1058.158537979764,0.06073895383376841
LSTM_GRU,5,4.161538461538461e-05,1837801.8714563148,1145.2597434569145,0.0655292906294095
LSTM_GRU,5,4.415384615384615e-05,1674353.9756792039,1080.5690092499253,0.06207120772516533
LSTM_GRU,5,4.669230769230769e-05,1818616.5070874842,1118.638751213411,0.06439078677701013
LSTM_GRU,5,4.9230769230769225e-05,1862671.5454617846,1166.2318000018668,0.06644739017720594
LSTM_GRU,5,5.176923076923076e-05,2188617.486424472,1235.3710015774343,0.07095839877461563
LSTM_GRU,5,5.430769230769231e-05,2390344.4485795945,1298.6721001810783,0.0744538667454332
LSTM_GRU,5,5.6846153846153845e-05,1849810.8071122803,1138.1095558449074,0.06534676205115382
LSTM_GRU,5,5.938461538461538e-05,1673932.7016651148,1114.0188323719385,0.06331640568571867
LSTM_GRU,5,6.192307692307693e-05,2329820.007291003,1267.154120697058,0.07294012051571679
LSTM_GRU,5,6.446153846153846e-05,2043729.5719344893,1200.5441028225807,0.06882308298723856
LSTM_GRU,5,6.7e-05,1513104.2757776186,1037.3787895758662,0.05938814936084461
LSTM_GRU,5,6.953846153846154e-05,1797639.8674733515,1142.5254501288082,0.06518660197919068
LSTM_GRU,5,7.207692307692308e-05,1881600.10796966,1165.2189926821984,0.0665369766197983
LSTM_GRU,5,7.461538461538462e-05,2254432.4171479475,1269.9825513832886,0.07264430614120439
LSTM_GRU,5,7.715384615384615e-05,2120218.730654845,1220.631760099313,0.07001672624254303
LSTM_GRU,5,7.969230769230769e-05,2431949.9739501663,1298.509751624104,0.07465982237628248
LSTM_GRU,5,8.223076923076923e-05,2097142.2167306624,1214.6579161066309,0.0696715689539629
LSTM_GRU,5,8.476923076923077e-05,1587683.122726021,1079.7406427344683,0.06149589620183445
LSTM_GRU,5,8.73076923076923e-05,1881340.8305372377,1178.4823962066905,0.06703379087115603
LSTM_GRU,5,8.984615384615384e-05,2633634.4990598983,1357.302993391577,0.07795745414724015
LSTM_GRU,5,9.238461538461538e-05,1722521.6651265682,1111.2434977505227,0.06352629116346911
LSTM_GRU,5,9.492307692307692e-05,1874468.2819427527,1168.6639644937277,0.0666524966287993
LSTM_GRU,5,9.746153846153845e-05,2061084.7490412304,1222.2392496453106,0.06976397838131965
LSTM_GRU,5,0.0001,1487081.66356751,1059.943059522476,0.060015973208022606
RNN_GRU,5,1e-06,169103727.06332138,12829.713887022102,0.6896545066984466
RNN_GRU,5,3.538461538461538e-06,5219243.758573088,1832.310881729764,0.10655443272606237
RNN_GRU,5,6.076923076923077e-06,4618164.171843129,1774.609778692503,0.1022845803286542
RNN_GRU,5,8.615384615384615e-06,4344902.573087002,1760.0724161346327,0.10068331776274309
RNN_GRU,5,1.1153846153846154e-05,3764021.0720770503,1680.9829095728794,0.09516495306122984
RNN_GRU,5,1.3692307692307692e-05,3243011.0962672443,1540.9427468357974,0.08756261079693424
RNN_GRU,5,1.623076923076923e-05,3635582.334904132,1675.9318833071984,0.09435482067108157
RNN_GRU,5,1.876923076923077e-05,3454136.344898839,1650.8025570303166,0.0925671839373066
RNN_GRU,5,2.1307692307692308e-05,2911174.5940069747,1494.8121103083931,0.08401338109332654
RNN_GRU,5,2.3846153846153846e-05,2654026.066349517,1446.024699914128,0.08093644296230243
RNN_GRU,5,2.6384615384615384e-05,2552587.2633136855,1413.6106560819892,0.0788092670443144
RNN_GRU,5,2.8923076923076925e-05,2740559.5308663608,1461.7869530316607,0.08185139685287002
RNN_GRU,5,3.146153846153846e-05,3006148.8542171284,1555.4707497946536,0.08660968947318898
RNN_GRU,5,3.4e-05,2351028.776226595,1398.9351280148596,0.07659136256388875
RNN_GRU,5,3.653846153846154e-05,2536617.7912180545,1453.3861190449522,0.08000953244423692
RNN_GRU,5,3.9076923076923075e-05,2224789.5552915074,1379.3813680742235,0.07497706032400392
RNN_GRU,5,4.161538461538461e-05,5189512.310550138,1853.131594422043,0.10732809845779565
RNN_GRU,5,4.415384615384615e-05,2309550.780074107,1397.4074809121116,0.0764114104653347
RNN_GRU,5,4.669230769230769e-05,1977268.4800075316,1319.171344132691,0.06902776644779358
RNN_GRU,5,4.9230769230769225e-05,2301131.7751285457,1439.2902514094235,0.07580029050621517
RNN_GRU,5,5.176923076923076e-05,2916671.941084257,1459.3473587309588,0.08284200974146884
RNN_GRU,5,5.430769230769231e-05,2344641.210441343,1448.730209733423,0.0759960836775405
RNN_GRU,5,5.6846153846153845e-05,3207396.95901657,1517.6373756253734,0.08645516827407937
RNN_GRU,5,5.938461538461538e-05,3382085.20718526,1572.3778071796594,0.08922795082674459
RNN_GRU,5,6.192307692307693e-05,2747533.5824342864,1578.6538838485662,0.08339640506569089
RNN_GRU,5,6.446153846153846e-05,2687792.3972761664,1385.5925610905765,0.07890199702868353
RNN_GRU,5,6.7e-05,1601374.7538928324,1099.1039939889486,0.05418881964274507
RNN_GRU,5,6.953846153846154e-05,1936597.893647735,1247.959881599089,0.0627713870878021
RNN_GRU,5,7.207692307692308e-05,1713322.5357251822,1192.8405297939069,0.06017677979518769
RNN_GRU,5,7.461538461538462e-05,2489459.4574097507,1337.791740171371,0.07605330041071301
RNN_GRU,5,7.715384615384615e-05,3150016.0614270354,1509.683993942279,0.08582067154747422
RNN_GRU,5,7.969230769230769e-05,2231310.204813095,1163.1917726067802,0.05467107245524574
RNN_GRU,5,8.223076923076923e-05,2535870.802460191,1407.7105944780467,0.06982793175451804
RNN_GRU,5,8.476923076923077e-05,1371137.810625703,959.5149716248507,0.04648563911425664
RNN_GRU,5,8.73076923076923e-05,3178103.6071309187,1486.3662342723267,0.08514654086025103
RNN_GRU,5,8.984615384615384e-05,1826411.1182313962,1054.04851427158,0.05001152456984099
RNN_GRU,5,9.238461538461538e-05,2018463.3428195238,1227.9131022718786,0.06040853706300882
RNN_GRU,5,9.492307692307692e-05,2528885.3266397384,1439.0688260715353,0.07226066422907985
RNN_GRU,5,9.746153846153845e-05,1648721.2016769282,1077.0171580981182,0.05295746060162827
RNN_GRU,5,0.0001,1316642.671505143,1031.038137274119,0.05272355260861689
CNN,15,1e-06,2141060.7803956536,1171.8936958632019,0.06362501111659338
CNN,15,3.538461538461538e-06,809560.6422141382,719.2343831671893,0.038885684193778455
CNN,15,6.076923076923077e-06,501968.1590073744,559.1146585881496,0.030508556275816553
CNN,15,8.615384615384615e-06,956832.9987704734,792.9126379088261,0.04344332555273888
CNN,15,1.1153846153846154e-05,1071322.7186289506,833.9019575586171,0.04466071882372246
CNN,15,1.3692307692307692e-05,729462.3087048822,672.7543682795699,0.035602981268607406
CNN,15,1.623076923076923e-05,1664165.5985037417,1040.5158210125448,0.055870474759587216
CNN,15,1.876923076923077e-05,1585928.4929576404,1000.642817890345,0.053552957747302385
CNN,15,2.1307692307692308e-05,1252456.6659031438,881.9145787830421,0.046527574702973834
CNN,15,2.3846153846153846e-05,1614308.1478911734,1011.6488318585723,0.052750775678163414
CNN,15,2.6384615384615384e-05,1699012.2509851672,1040.3601864686007,0.05507412672545227
CNN,15,2.8923076923076925e-05,1104279.0333634426,836.4150262283453,0.04146570394459885
CNN,15,3.146153846153846e-05,1110754.9770219044,829.3885330327807,0.042313632888974245
CNN,15,3.4e-05,1361315.7898897196,935.7411251820116,0.0484858130370773
CNN,15,3.653846153846154e-05,1638135.0915639643,1025.274408812164,0.05220322107552387
CNN,15,3.9076923076923075e-05,1049314.3299558358,812.3014375420026,0.04086273843314045
CNN,15,4.161538461538461e-05,1779703.552439481,1063.2153378649566,0.05163371182598169
CNN,15,4.415384615384615e-05,3277013.5136654577,1490.8165240908752,0.07159805993339227
CNN,15,4.669230769230769e-05,1834564.5688587404,1112.2481145459976,0.0574537714578327
CNN,15,4.9230769230769225e-05,1004148.6613836619,800.661213901023,0.03929959037652731
CNN,15,5.176923076923076e-05,1299509.3879530164,893.4045739760678,0.04361570634341742
CNN,15,5.430769230769231e-05,2112090.4379914897,1141.1594591220505,0.05360652140192598
CNN,15,5.6846153846153845e-05,1144379.554609146,862.2890333314665,0.04189581844150094
CNN,15,5.938461538461538e-05,892788.3654403049,769.3648260155317,0.03788587277749021
CNN,15,6.192307692307693e-05,3083006.638319993,1360.3495802064665,0.063322198971257
CNN,15,6.446153846153846e-05,1055564.8886676456,823.9901917889412,0.04062943072276626
CNN,15,6.7e-05,2064518.3171786328,1167.334412569071,0.058577885558626204
CNN,15,6.953846153846154e-05,1411942.4652838667,935.0481519983946,0.04481313760363716
CNN,15,7.207692307692308e-05,1465891.5060710292,959.5783221792861,0.04565141758638942
CNN,15,7.461538461538462e-05,1530346.0711805555,1044.7759856630823,0.05181104257667221
CNN,15,7.715384615384615e-05,1501658.2389209159,971.8081078022327,0.04657198943830849
CNN,15,7.969230769230769e-05,1083974.3227247377,833.9116199270087,0.040755205690357815
CNN,15,8.223076923076923e-05,797508.2024399041,706.4551883820565,0.036627241730909206
CNN,15,8.476923076923077e-05,2363052.860590307,1191.6816931283602,0.05564831265094251
CNN,15,8.73076923076923e-05,3253942.9026278513,1580.677170255563,0.0775090807153406
CNN,15,8.984615384615384e-05,4831469.632783277,1644.7819412942429,0.07618761472690522
CNN,15,9.238461538461538e-05,1069287.406008922,841.1496042413381,0.041509238714597045
CNN,15,9.492307692307692e-05,4733182.6404524315,1707.0931386275388,0.08028882454895485
CNN,15,9.746153846153845e-05,3138330.428433253,1393.3811498935931,0.06546824973375896
CNN,15,0.0001,2595065.173261289,1310.1080268303838,0.06233932018571276
GRU,15,1e-06,35582233.71326165,5867.65617999552,0.3161122577271581
GRU,15,3.538461538461538e-06,2663747.870794645,1304.2514094235364,0.07586421614311543
GRU,15,6.076923076923077e-06,1728266.7072035607,1048.8939058766427,0.06103819674660079
GRU,15,8.615384615384615e-06,1823345.5599460397,1092.182462010902,0.06332633099575742
GRU,15,1.1153846153846154e-05,1316455.2650863437,935.071775593638,0.05401347293414864
GRU,15,1.3692307692307692e-05,1836365.3095406564,1092.5521393369177,0.06342689355915572
GRU,15,1.623076923076923e-05,1452259.2035895544,955.9501603102599,0.05559556825843661
GRU,15,1.876923076923077e-05,1266266.143242256,917.0547458370669,0.05297501618292075
GRU,15,2.1307692307692308e-05,1593116.5080218571,1019.8696154887247,0.05903249751793704
GRU,15,2.3846153846153846e-05,1353361.3759318343,932.2328465688471,0.05408550913228955
GRU,15,2.6384615384615384e-05,1596847.39341044,1051.0251537765084,0.060376842157244696
GRU,15,2.8923076923076925e-05,1396132.078150379,953.9303175403226,0.05531072739439125
GRU,15,3.146153846153846e-05,1179876.6897679993,882.7416706335872,0.05094237630755536
GRU,15,3.4e-05,1713944.069456734,1058.384979138665,0.0613361653209557
GRU,15,3.653846153846154e-05,758664.5226934653,714.9980270403972,0.04091231689257508
GRU,15,3.9076923076923075e-05,943356.9987562355,790.7038192110962,0.04529226099964612
GRU,15,4.161538461538461e-05,901154.8791294075,800.6425804584827,0.04560459047940358
GRU,15,4.415384615384615e-05,1140542.382884437,888.9549357825567,0.050906850058960104
GRU,15,4.669230769230769e-05,722729.3157563751,727.5385841360513,0.04118772430823595
GRU,15,4.9230769230769225e-05,1002016.7192005718,847.1185362529868,0.048272538873326123
GRU,15,5.176923076923076e-05,941356.4421748773,807.4135608012247,0.046220420950716594
GRU,15,5.430769230769231e-05,1233548.107566118,934.407972110215,0.05338777240455871
GRU,15,5.6846153846153845e-05,714648.0390608797,716.4674397494773,0.040654984646953315
GRU,15,5.938461538461538e-05,446624.4715201721,591.0496833464008,0.03266553055487235
GRU,15,6.192307692307693e-05,562937.4265066715,662.4693135360664,0.03679690868418504
GRU,15,6.446153846153846e-05,1031900.7620118574,863.1730919112157,0.049112926438264995
GRU,15,6.7e-05,839298.7040527964,786.8909586880227,0.04434381919311306
GRU,15,6.953846153846154e-05,561645.7752579811,657.6926371621117,0.03663745372786477
GRU,15,7.207692307692308e-05,476150.17802137515,615.1934130451016,0.03385736631835102
GRU,15,7.461538461538462e-05,907181.0842199838,826.545508745893,0.04648490702510025
GRU,15,7.715384615384615e-05,705353.4088773556,743.6608329599761,0.04142765406732811
GRU,15,7.969230769230769e-05,701148.1096635133,739.4746047080347,0.04131713586126698
GRU,15,8.223076923076923e-05,709502.5217676744,733.659428203405,0.04119682976465729
GRU,15,8.476923076923077e-05,543861.0115405326,660.4147217088561,0.03647046270646916
GRU,15,8.73076923076923e-05,481903.2904498466,615.894206895908,0.0338588321609022
GRU,15,8.984615384615384e-05,720921.5527868783,754.594567885678,0.04198993547021755
GRU,15,9.238461538461538e-05,755806.309742261,795.9802249010603,0.04368224455388051
GRU,15,9.492307692307692e-05,371176.71493785497,552.6373196217892,0.02971058284010952
GRU,15,9.746153846153845e-05,365404.22851030173,552.3855321740591,0.029538450050576655
