,network_name,feature,lr,test_mse_loss,test_mae,test_mape,processed,sentiment_past,price_past,forecast
15,LSTM,textblob_nonprocessed_data_polarity_score,0.000796923076923,427885.7718283618,492.00113167090217,0.0243273616527679,False,5,5,0
16,LSTM,textblob_nonprocessed_data_subjectivity_score,6.0769230769230765e-05,363300.4497143698,488.6645799416296,0.0262993405612602,False,5,5,0
17,LSTM,vader_nonprocessed_data_score,0.00034,299958.9337040139,453.00988350738567,0.0234729092579516,False,5,5,0
18,LSTM_GRU,bert_nonprocessed_data_sentiment_score,3.653846153846154e-05,961690.6065643824,809.1209646998094,0.0454960056283499,False,5,5,0
19,LSTM_GRU,flair_nonprocessed_data_score,1.623076923076923e-05,1175029.850573587,854.2539831837674,0.0487046941543066,False,5,5,0
20,LSTM_GRU,roberta_nonprocessed_data_sentiment_score,1.1153846153846154e-05,932623.22578547,782.0944225500318,0.0443680994411213,False,5,5,0
21,LSTM_GRU,textblob_nonprocessed_data_polarity_score,1.1153846153846154e-05,997250.7069161354,797.4145265843392,0.0456326176558456,False,5,5,0
22,LSTM_GRU,textblob_nonprocessed_data_subjectivity_score,1.1153846153846154e-05,1203878.2400013586,877.479937658831,0.050278658769196,False,5,5,0
23,LSTM_GRU,vader_nonprocessed_data_score,2.6384615384615384e-05,1158030.8226339542,867.5870096092757,0.0492947154872442,False,5,5,0
24,RNN,bert_nonprocessed_data_sentiment_score,6.076923076923077e-06,1190045.3064670102,898.8726795783036,0.0497697228156897,False,5,5,0
25,RNN,flair_nonprocessed_data_score,1.1153846153846154e-05,957448.1409962132,819.6474770687738,0.0443707676781342,False,5,5,0
26,RNN,roberta_nonprocessed_data_sentiment_score,1.3692307692307692e-05,1226475.669730956,938.5152403311628,0.0511689767657843,False,5,5,0
27,RNN,textblob_nonprocessed_data_polarity_score,2.1307692307692308e-05,1341149.377354124,1007.9661814048602,0.0544746731011562,False,5,5,0
28,RNN,textblob_nonprocessed_data_subjectivity_score,3.146153846153846e-05,1085688.8305358354,878.0529577310991,0.0477091863586403,False,5,5,0
29,RNN,vader_nonprocessed_data_score,1.3692307692307692e-05,1085383.6582153398,878.1642486300826,0.0477202062249796,False,5,5,0
30,RNN_GRU,bert_nonprocessed_data_sentiment_score,8.73076923076923e-05,1068856.6161059486,797.8252437063214,0.0382674089578844,False,5,5,0
31,RNN_GRU,flair_nonprocessed_data_score,0.0001,1525245.5943282004,939.5230429042248,0.0439874101346965,False,5,5,0
32,RNN_GRU,roberta_nonprocessed_data_sentiment_score,0.0001,829075.9835589601,765.8211265088945,0.039603370855257,False,5,5,0
33,RNN_GRU,textblob_nonprocessed_data_polarity_score,8.223076923076923e-05,866566.2008043699,738.1390329673602,0.0365203764484635,False,5,5,0
34,RNN_GRU,textblob_nonprocessed_data_subjectivity_score,8.476923076923077e-05,954164.3079043562,740.2727016657401,0.0360942721223249,False,5,5,0
35,RNN_GRU,vader_nonprocessed_data_score,9.492307692307692e-05,1243215.7960982558,949.7183380320838,0.048374084781147,False,5,5,0
36,CNN,bert_processed_data_sentiment_score,2.8923076923076925e-05,679363.0295454726,659.0164584672236,0.034180909577018,True,5,5,0
37,CNN,flair_processed_data_score,8.476923076923077e-05,693715.1999904197,656.5695932579531,0.034150057206819,True,5,5,0
38,CNN,roberta_processed_data_sentiment_score,7.715384615384615e-05,518621.7825185536,574.8777602325674,0.0295232661541386,True,5,5,0
39,CNN,textblob_processed_data_polarity_score,0.0001,737061.0109142461,687.1449341761729,0.0356555054315747,True,5,5,0
40,CNN,textblob_processed_data_subjectivity_score,7.461538461538462e-05,858421.4668350661,742.3958981864556,0.0386707107186912,True,5,5,0
41,CNN,vader_processed_data_score,8.223076923076923e-05,1055877.6791604932,806.6865372449389,0.0428353152871158,True,5,5,0
42,GRU,bert_processed_data_sentiment_score,6.446153846153846e-05,531137.1405772084,628.6163967103149,0.0338060631343408,True,5,5,0
43,GRU,flair_processed_data_score,5.176923076923076e-05,525033.6660928555,609.8795313504178,0.0335926439123442,True,5,5,0
44,GRU,roberta_processed_data_sentiment_score,7.207692307692308e-05,488044.9387725448,583.5348223610218,0.0317269619123767,True,5,5,0
45,GRU,textblob_processed_data_polarity_score,5.430769230769231e-05,602812.9483144413,650.973537415649,0.0359265525737374,True,5,5,0
46,GRU,textblob_processed_data_subjectivity_score,6.446153846153846e-05,490434.4065051827,599.9405376365681,0.0323555956601173,True,5,5,0
47,GRU,vader_processed_data_score,6.192307692307693e-05,478570.2831088608,589.8949956820372,0.0318546042440303,True,5,5,0
48,LSTM,bert_processed_data_sentiment_score,0.001,211445.78823906477,353.9464861323104,0.0174031775454376,True,5,5,0
49,LSTM,flair_processed_data_score,0.0007461538461538,295019.28586085595,463.9402087684769,0.0238000601772669,True,5,5,0
50,LSTM,roberta_processed_data_sentiment_score,0.0007207692307692,276949.6859784016,408.4454568504981,0.0203362468634966,True,5,5,0
51,LSTM,textblob_processed_data_polarity_score,6.0769230769230765e-05,228929.1468520324,394.1888368111343,0.0216326902767432,True,5,5,0
52,LSTM,textblob_processed_data_subjectivity_score,0.0002130769230769,298801.9662396693,441.802028940392,0.023841640325816,True,5,5,0
53,LSTM,vader_processed_data_score,6.0769230769230765e-05,191796.4372692157,354.2158843288078,0.0189474715729805,True,5,5,0
54,LSTM_GRU,bert_processed_data_sentiment_score,8.615384615384615e-06,946496.3851688944,796.3764234214332,0.0452610735267282,True,5,5,0
55,LSTM_GRU,flair_processed_data_score,2.1307692307692308e-05,1033600.4234268414,797.1230669585476,0.0455851901643119,True,5,5,0
56,LSTM_GRU,roberta_processed_data_sentiment_score,1.3692307692307692e-05,886318.8889793798,771.2911662516067,0.0437578575989873,True,5,5,0
57,LSTM_GRU,textblob_processed_data_polarity_score,1.3692307692307692e-05,1209697.896788938,873.2329892352185,0.0502788398519332,True,5,5,0
58,LSTM_GRU,textblob_processed_data_subjectivity_score,2.384615384615385e-05,1057015.2702289424,835.1196150988111,0.0475376922079126,True,5,5,0
59,LSTM_GRU,vader_processed_data_score,1.3692307692307692e-05,1162770.711440633,869.7413967103149,0.0492506376427243,True,5,5,0
60,RNN,bert_processed_data_sentiment_score,6.076923076923077e-06,1081644.304255792,874.7329114114717,0.0481900734627584,True,5,5,0
61,RNN,flair_processed_data_score,8.615384615384615e-06,917316.4078325552,800.3219279703567,0.0440077490548974,True,5,5,0
62,RNN,roberta_processed_data_sentiment_score,2.384615384615385e-05,1126522.3203944275,904.500479494698,0.0487874625168258,True,5,5,0
63,RNN,textblob_processed_data_polarity_score,1.1153846153846154e-05,1300939.4460033476,951.728407675932,0.0523991301422349,True,5,5,0
64,RNN,textblob_processed_data_subjectivity_score,8.615384615384615e-06,1152549.7292848013,893.7263943002893,0.0492119943694427,True,5,5,0
65,RNN,vader_processed_data_score,6.076923076923077e-06,1115502.8001907514,893.8744050249036,0.0488378504611636,True,5,5,0
66,RNN_GRU,bert_processed_data_sentiment_score,8.984615384615384e-05,1014323.8760432902,776.6773163861665,0.0374394442312566,True,5,5,0
67,RNN_GRU,flair_processed_data_score,8.223076923076923e-05,1235316.6622533677,865.857136939669,0.0410786847974719,True,5,5,0
68,RNN_GRU,roberta_processed_data_sentiment_score,8.73076923076923e-05,935091.3831026572,766.2751295388817,0.0375168319049332,True,5,5,0
69,RNN_GRU,textblob_processed_data_polarity_score,8.73076923076923e-05,1789721.5794663809,1035.0083309065712,0.0490277926128375,True,5,5,0
70,RNN_GRU,textblob_processed_data_subjectivity_score,8.984615384615384e-05,1126393.1518749394,842.92457874759,0.0418223840692221,True,5,5,0
71,RNN_GRU,vader_processed_data_score,8.984615384615384e-05,1101396.8059987947,873.1177448184447,0.0434915596808685,True,5,5,0
