,network_name,feature,lr,test_mse_loss,test_mae,test_mape,processed,sentiment_past,price_past,forecast
30,RNN_GRU,bert_nonprocessed_data_sentiment_score,8.73076923076923e-05,494346.6000383413,580.0145948886184,0.0295827953419,False,15,15,1
31,RNN_GRU,flair_nonprocessed_data_score,8.223076923076923e-05,455986.2821981146,556.5221347120761,0.0285832878563541,False,15,15,1
32,RNN_GRU,roberta_nonprocessed_data_sentiment_score,8.984615384615384e-05,631807.8425363317,613.6772017045455,0.0305955936545291,False,15,15,1
33,RNN_GRU,textblob_nonprocessed_data_polarity_score,7.969230769230769e-05,525572.9372094445,576.7235785590278,0.0288981749087539,False,15,15,1
34,RNN_GRU,textblob_nonprocessed_data_subjectivity_score,8.73076923076923e-05,818051.4924390388,729.5445871944895,0.0361543495401546,False,15,15,1
35,RNN_GRU,vader_nonprocessed_data_score,9.238461538461538e-05,759455.0713360499,674.4376831935426,0.0336218034884016,False,15,15,1
36,CNN,bert_processed_data_sentiment_score,6.076923076923077e-06,605991.7155283189,628.2808715098002,0.0326026028367282,True,15,15,1
37,CNN,flair_processed_data_score,1.1153846153846154e-05,635955.301883404,637.7831886788092,0.0323773216977632,True,15,15,1
38,CNN,roberta_processed_data_sentiment_score,4.9230769230769225e-05,553294.6196614102,603.1883992753791,0.0304704239769678,True,15,15,1
39,CNN,textblob_processed_data_polarity_score,5.176923076923076e-05,465202.5335065627,544.4524214705067,0.0286701469983183,True,15,15,1
40,CNN,textblob_processed_data_subjectivity_score,6.953846153846154e-05,564396.319283841,594.1202508147652,0.0303128483294841,True,15,15,1
41,CNN,vader_processed_data_score,7.207692307692308e-05,460102.84947737295,534.3610782058987,0.0273030175976923,True,15,15,1
42,GRU,bert_processed_data_sentiment_score,9.746153846153844e-05,250431.38333705472,408.5113980445636,0.0215095174150557,True,15,15,1
43,GRU,flair_processed_data_score,8.984615384615384e-05,317208.514064834,455.75423562315086,0.024761400992597,True,15,15,1
44,GRU,roberta_processed_data_sentiment_score,7.715384615384615e-05,288842.77726194845,432.1222812268861,0.0230363146507852,True,15,15,1
45,GRU,textblob_processed_data_polarity_score,9.492307692307692e-05,325918.3525599192,474.07614876109466,0.0252916785126895,True,15,15,1
46,GRU,textblob_processed_data_subjectivity_score,8.73076923076923e-05,319461.9068942747,458.63855052699705,0.0246885937191518,True,15,15,1
47,GRU,vader_processed_data_score,9.238461538461538e-05,278827.1964727323,425.0286381286982,0.0225447002145118,True,15,15,1
48,LSTM,bert_processed_data_sentiment_score,0.00034,298592.5047454608,410.1913686899039,0.0225575884496989,True,15,15,1
49,LSTM,flair_processed_data_score,8.615384615384615e-05,328536.2008165664,456.4764938805936,0.0244443828807733,True,15,15,1
50,LSTM,roberta_processed_data_sentiment_score,0.00034,103228.32493010076,236.85974843403287,0.0125365667314197,True,15,15,1
51,LSTM,textblob_processed_data_polarity_score,0.0001876923076923,373977.7350041316,519.4119114621857,0.026348743890481,True,15,15,1
52,LSTM,textblob_processed_data_subjectivity_score,0.0003146153846153,168860.93256854446,325.47371804502586,0.0161690810506847,True,15,15,1
53,LSTM,vader_processed_data_score,0.0002130769230769,258428.74657417613,415.4949481670673,0.0205733021041867,True,15,15,1
54,LSTM_GRU,bert_processed_data_sentiment_score,7.207692307692308e-05,912753.5430644052,771.5451226770525,0.0425354889079965,True,15,15,1
55,LSTM_GRU,flair_processed_data_score,7.715384615384615e-05,937021.1606149956,747.4609952847633,0.0416412866108453,True,15,15,1
56,LSTM_GRU,roberta_processed_data_sentiment_score,2.1307692307692308e-05,927766.4949592528,761.5666041628143,0.0424950046904651,True,15,15,1
57,LSTM_GRU,textblob_processed_data_polarity_score,9.492307692307692e-05,903986.1074627984,776.8929335012944,0.0428486057779663,True,15,15,1
58,LSTM_GRU,textblob_processed_data_subjectivity_score,0.0001,1066861.994790252,850.6594151604105,0.0467463573033627,True,15,15,1
59,LSTM_GRU,vader_processed_data_score,1.1153846153846154e-05,1021855.5100889292,774.5438384106878,0.0437423129971228,True,15,15,1
60,RNN,bert_processed_data_sentiment_score,7.715384615384615e-05,457629.91710340057,547.8609749156343,0.0282945882195962,True,15,15,1
61,RNN,flair_processed_data_score,9.746153846153844e-05,377708.1111302799,489.8645691279124,0.0253121363437447,True,15,15,1
62,RNN,roberta_processed_data_sentiment_score,0.0001,513271.47309545934,587.7697306074334,0.0300979218319142,True,15,15,1
63,RNN,textblob_processed_data_polarity_score,8.984615384615384e-05,646172.3651568198,675.1802653476332,0.0340627006420155,True,15,15,1
64,RNN,textblob_processed_data_subjectivity_score,9.746153846153844e-05,528254.6689603907,580.3501041570358,0.0289882676288955,True,15,15,1
65,RNN,vader_processed_data_score,9.492307692307692e-05,583629.7113356731,623.6031328009431,0.031186908193328,True,15,15,1
66,RNN_GRU,bert_processed_data_sentiment_score,0.0001,512839.5879975607,550.0412929918639,0.0273268190550513,True,15,15,1
67,RNN_GRU,flair_processed_data_score,8.984615384615384e-05,445718.8741752241,531.9558083799463,0.0271432231214683,True,15,15,1
68,RNN_GRU,roberta_processed_data_sentiment_score,9.746153846153844e-05,451435.5678410276,528.6111424914478,0.0263543801193009,True,15,15,1
69,RNN_GRU,textblob_processed_data_polarity_score,0.0001,574161.5933303381,600.2340846315643,0.0300817745415695,True,15,15,1
70,RNN_GRU,textblob_processed_data_subjectivity_score,8.223076923076923e-05,521314.90808805206,580.5103174694897,0.0293042859072971,True,15,15,1
71,RNN_GRU,vader_processed_data_score,9.238461538461538e-05,669224.7513183051,641.5506440111872,0.0317285366213609,True,15,15,1
