,network_name,feature,lr,test_mse_loss,test_mae,test_mape,processed,sentiment_past,price_past,forecast
0,CNN,bert_nonprocessed_data_sentiment_score,4.669230769230769e-05,309642.10675307264,430.2099859348336,0.0210140659184039,False,30,30,0
1,CNN,flair_nonprocessed_data_score,4.161538461538461e-05,334664.4406466956,460.1403650277304,0.0232893210316032,False,30,30,0
2,CNN,roberta_nonprocessed_data_sentiment_score,4.9230769230769225e-05,489087.01610946655,556.8134532316553,0.0281801212497045,False,30,30,0
3,CNN,textblob_nonprocessed_data_polarity_score,5.430769230769231e-05,295417.8956877803,441.0226475842577,0.0225626789487291,False,30,30,0
4,CNN,textblob_nonprocessed_data_subjectivity_score,2.6384615384615384e-05,327857.2885571177,467.85182413875856,0.023061991265931,False,30,30,0
5,CNN,vader_nonprocessed_data_score,2.384615384615385e-05,418072.7710970726,508.45708457764505,0.0253155329380668,False,30,30,0
6,GRU,bert_nonprocessed_data_sentiment_score,6.953846153846154e-05,287566.05545539333,433.4912142704778,0.0226725814752851,False,30,30,0
7,GRU,flair_nonprocessed_data_score,5.6846153846153845e-05,256239.12991436516,408.4191486241468,0.0213079805834645,False,30,30,0
8,GRU,roberta_nonprocessed_data_sentiment_score,6.953846153846154e-05,336258.1376593463,463.8409003039676,0.0244996566247824,False,30,30,0
9,GRU,textblob_nonprocessed_data_polarity_score,9.492307692307692e-05,214381.44783398235,365.625126653157,0.0191010497710335,False,30,30,0
10,GRU,textblob_nonprocessed_data_subjectivity_score,7.207692307692308e-05,221870.8243321103,372.78128332977815,0.0195119115845979,False,30,30,0
11,GRU,vader_nonprocessed_data_score,5.938461538461538e-05,276982.03042224323,424.0059093696672,0.0220185031918717,False,30,30,0
12,LSTM,bert_nonprocessed_data_sentiment_score,0.0001115384615384,148732.16795384925,299.2019917875427,0.0153290940163383,False,30,30,0
13,LSTM,flair_nonprocessed_data_score,0.0001876923076923,218559.40129274884,376.0431787276024,0.0199122138005044,False,30,30,0
14,LSTM,roberta_nonprocessed_data_sentiment_score,0.0001623076923076,275949.1017524732,427.870207177901,0.0206290911715899,False,30,30,0
15,LSTM,textblob_nonprocessed_data_polarity_score,0.0004161538461538,126814.73412321044,293.89146157743176,0.0147405454418411,False,30,30,0
16,LSTM,textblob_nonprocessed_data_subjectivity_score,0.000136923076923,274517.9283975009,428.28155996693687,0.0223332780981301,False,30,30,0
17,LSTM,vader_nonprocessed_data_score,0.000466923076923,74755.06428742653,216.346299728029,0.0109109865466099,False,30,30,0
18,LSTM_GRU,bert_nonprocessed_data_sentiment_score,9.238461538461538e-05,791867.2813686592,677.6481108681741,0.0367171325817669,False,30,30,0
19,LSTM_GRU,flair_nonprocessed_data_score,6.7e-05,632928.9207053462,600.7691412915956,0.0324297606910185,False,30,30,0
20,LSTM_GRU,roberta_nonprocessed_data_sentiment_score,8.73076923076923e-05,824715.0090117797,694.2129139558447,0.0380027566193705,False,30,30,0
21,LSTM_GRU,textblob_nonprocessed_data_polarity_score,9.238461538461538e-05,1036955.914917604,783.444879212884,0.0429517042165021,False,30,30,0
22,LSTM_GRU,textblob_nonprocessed_data_subjectivity_score,9.746153846153844e-05,677174.7060931339,643.0830944699233,0.0347724474232151,False,30,30,0
23,LSTM_GRU,vader_nonprocessed_data_score,9.746153846153844e-05,724978.3596114527,670.3008845723123,0.0361303953712927,False,30,30,0
24,RNN,bert_nonprocessed_data_sentiment_score,9.746153846153844e-05,440635.4162120494,514.3789412462671,0.0249318685250495,False,30,30,0
25,RNN,flair_nonprocessed_data_score,0.0001,317765.0870806658,445.025208977709,0.0220168833528096,False,30,30,0
26,RNN,roberta_nonprocessed_data_sentiment_score,6.7e-05,420796.7634346477,509.5625666595563,0.0254562816163209,False,30,30,0
27,RNN,textblob_nonprocessed_data_polarity_score,8.223076923076923e-05,335918.46371209336,462.0153017011519,0.0235077106772223,False,30,30,0
28,RNN,textblob_nonprocessed_data_subjectivity_score,7.207692307692308e-05,346941.3904089684,474.925419621907,0.0240311464716014,False,30,30,0
29,RNN,vader_nonprocessed_data_score,5.6846153846153845e-05,374244.5676357217,482.6474142758106,0.0242674700861703,False,30,30,0
30,RNN_GRU,bert_nonprocessed_data_sentiment_score,6.446153846153846e-05,1000407.7999962752,779.1115347696245,0.0413548426424853,False,30,30,0
31,RNN_GRU,flair_nonprocessed_data_score,8.476923076923077e-05,1521463.4714385478,979.2921521704352,0.0526290281365149,False,30,30,0
32,RNN_GRU,roberta_nonprocessed_data_sentiment_score,9.746153846153844e-05,727570.8555209124,685.3844356601962,0.0354529005962334,False,30,30,0
33,RNN_GRU,textblob_nonprocessed_data_polarity_score,5.430769230769231e-05,439523.234316777,543.7707911156143,0.0278111674443287,False,30,30,0
