,network_name,feature,lr,test_mse_loss,test_mae,test_mape,processed,sentiment_past,price_past,forecast
62,RNN,roberta_processed_data_sentiment_score,5.938461538461538e-05,455299.1059665817,539.6892365981262,0.0267766871364129,True,30,30,1
63,RNN,textblob_processed_data_polarity_score,9.238461538461538e-05,365706.06272589584,488.5796696168088,0.0245652231479755,True,30,30,1
64,RNN,textblob_processed_data_subjectivity_score,7.715384615384615e-05,423106.1097142341,529.0480654594928,0.0268482975076542,True,30,30,1
65,RNN,vader_processed_data_score,9.492307692307692e-05,432331.8050805577,517.6303596975987,0.0256579959871877,True,30,30,1
66,RNN_GRU,bert_processed_data_sentiment_score,5.938461538461538e-05,656171.5729190991,646.927730868492,0.0339104689499785,True,30,30,1
67,RNN_GRU,flair_processed_data_score,6.953846153846154e-05,684921.1067813893,692.4554989059695,0.0358943874391566,True,30,30,1
68,RNN_GRU,roberta_processed_data_sentiment_score,8.476923076923077e-05,608546.7108100946,635.3276112965664,0.0328099680368502,True,30,30,1
69,RNN_GRU,textblob_processed_data_polarity_score,7.715384615384615e-05,718031.845911776,677.0298403837522,0.0351493363002193,True,30,30,1
70,RNN_GRU,textblob_processed_data_subjectivity_score,7.969230769230769e-05,639170.3343326972,656.7730921089542,0.0332213957208067,True,30,30,1
71,RNN_GRU,vader_processed_data_score,5.176923076923076e-05,574696.192971988,604.0027175437613,0.0317681826696241,True,30,30,1
