,network_name,feature,lr,test_mse_loss,test_mae,test_mape,processed,sentiment_past,price_past,forecast
40,CNN,textblob_processed_data_subjectivity_score,6.953846153846154e-05,502633.55366359965,565.7198915875365,0.0285187172360678,True,30,30,7
41,CNN,vader_processed_data_score,3.146153846153846e-05,443954.3770653333,517.3496306332053,0.0257272475342227,True,30,30,7
42,GRU,bert_processed_data_sentiment_score,8.984615384615384e-05,192599.0667056181,343.86658876374554,0.017616083038113,True,30,30,7
43,GRU,flair_processed_data_score,7.461538461538462e-05,208009.5787921132,356.46875,0.0184221208660697,True,30,30,7
44,GRU,roberta_processed_data_sentiment_score,8.476923076923077e-05,217747.08809400248,372.3706975145871,0.0188990178036451,True,30,30,7
45,GRU,textblob_processed_data_polarity_score,9.238461538461538e-05,152145.4245031278,302.78969936952984,0.0152534185829313,True,30,30,7
46,GRU,textblob_processed_data_subjectivity_score,8.73076923076923e-05,187287.62076194663,341.1840044497588,0.0173409153747872,True,30,30,7
47,GRU,vader_processed_data_score,7.715384615384615e-05,167177.36075327682,331.90428394475146,0.0169338939479038,True,30,30,7
48,LSTM,bert_processed_data_sentiment_score,0.0005430769230769,806051.0268703714,695.2518746668817,0.036285007096613,True,30,30,7
49,LSTM,flair_processed_data_score,0.0001115384615384,721970.5074206478,620.971640239284,0.0335279753163316,True,30,30,7
50,LSTM,roberta_processed_data_sentiment_score,0.0002638461538461,515729.0596965468,513.3334875466365,0.0270860723735634,True,30,30,7
51,LSTM,textblob_processed_data_polarity_score,0.0002384615384615,341415.5992727502,438.0104358063566,0.0226788652836741,True,30,30,7
52,LSTM,textblob_processed_data_subjectivity_score,0.0002638461538461,686941.3938229354,641.3275657119614,0.0331025854550649,True,30,30,7
53,LSTM,vader_processed_data_score,0.0005684615384615,419449.88662933407,507.3370854430824,0.0264556401767023,True,30,30,7
54,LSTM_GRU,bert_processed_data_sentiment_score,8.73076923076923e-05,435276.28022697626,488.12530287463534,0.0260612878438897,True,30,30,7
55,LSTM_GRU,flair_processed_data_score,7.969230769230769e-05,644834.8474936357,604.377600514054,0.0326489859442034,True,30,30,7
56,LSTM_GRU,roberta_processed_data_sentiment_score,8.984615384615384e-05,366536.1673296889,448.7214916510042,0.0239386070562322,True,30,30,7
57,LSTM_GRU,textblob_processed_data_polarity_score,0.0001,861566.2107882543,664.2726125939744,0.0367310951418733,True,30,30,7
58,LSTM_GRU,textblob_processed_data_subjectivity_score,1.1153846153846154e-05,1049037.76082985,796.104311602334,0.0433850168242977,True,30,30,7
59,LSTM_GRU,vader_processed_data_score,1.3692307692307692e-05,566055.7180355489,553.5143832578266,0.0300880974418645,True,30,30,7
60,RNN,bert_processed_data_sentiment_score,8.73076923076923e-05,402044.0870694447,494.2920228694457,0.0245831761951432,True,30,30,7
61,RNN,flair_processed_data_score,9.492307692307692e-05,442688.6010277575,536.3392921324478,0.0271416042352018,True,30,30,7
62,RNN,roberta_processed_data_sentiment_score,9.238461538461538e-05,503306.01460285287,567.9075000701301,0.0287086501248562,True,30,30,7
63,RNN,textblob_processed_data_polarity_score,8.223076923076923e-05,454633.29808386863,538.5900874523115,0.0275294481044304,True,30,30,7
64,RNN,textblob_processed_data_subjectivity_score,9.492307692307692e-05,455850.8494230917,541.5930644776705,0.0278287135926535,True,30,30,7
65,RNN,vader_processed_data_score,8.73076923076923e-05,437292.2537975482,523.2693197637315,0.0260345231682309,True,30,30,7
66,RNN_GRU,bert_processed_data_sentiment_score,6.7e-05,1144361.7719910657,828.2628382027042,0.0441369870949295,True,30,30,7
67,RNN_GRU,flair_processed_data_score,5.938461538461538e-05,1225659.109360974,902.2952764706296,0.0477817935227036,True,30,30,7
68,RNN_GRU,roberta_processed_data_sentiment_score,6.953846153846154e-05,1400761.245857061,948.3713146600088,0.050896399153674,True,30,30,7
69,RNN_GRU,textblob_processed_data_polarity_score,7.207692307692308e-05,987323.1158992966,773.7920960678018,0.0411991769585029,True,30,30,7
70,RNN_GRU,textblob_processed_data_subjectivity_score,8.476923076923077e-05,824845.6657885786,729.2405758212242,0.0381619494543803,True,30,30,7
71,RNN_GRU,vader_processed_data_score,9.492307692307692e-05,617477.2166855434,651.3116672043312,0.0328547473966781,True,30,30,7
